proveedor,descripcion,costo,motivo
cobeca,GALLETA PUIG EL SOL SODA 240G,1.56,sin_candidato
cobeca,GALLETA SAMBA CHOCO DISP 32G X20,15.61,sin_candidato
cobeca,GALLETA SAMBA FRESA DISP 32G X20,15.61,score_bajo
cobeca,GALLETA SUSY CHOCO MAXI DISP 50G X18,12.95,sin_candidato
cobeca,GALLETA TIGO TARTALETAS PARCH 140G,1.1,sin_candidato
cobeca,"GAMBI SOL OFT 0,03% 3ML L.O",22.65,score_bajo
cobeca,GAMERAL CAP 400MG X30 AV,7.79,sin_candidato
cobeca,"GAMPRESS SOL OFT 0,03/0,5% 3ML L.O",23.64,score_bajo
cobeca,GAPENT COMP REC 10MG X30 MEY,8.58,score_bajo
cobeca,GAPENT COMP REC 20MG X30 MEY,10.05,score_bajo
cobeca,GAPRIDOL CAP 400MG X15 CR MT,7,sin_candidato
cobeca,GAPTAN TAB 300MG X30 ZORIAK,6.92,sin_candidato
cobeca,GARABET SOL OFT 5ML L.O,11.81,score_bajo
cobeca,GASAS BRIUTCARE ESTER 2X2   SOB X20,3.9,score_bajo
cobeca,GASAS BRIUTCARE ESTER 3X3   SOB X20,5.97,score_bajo
cobeca,GASAS BRIUTCARE ESTER 4X4   SOB X20,8.57,score_bajo
cobeca,GASAS BRIUTCARE ESTER 4X8   SOB X20,15.58,score_bajo
cobeca,GASAS SOB ALGOBAP ESTERIL 2CMX2CM CAJX50,4.12,score_bajo
cobeca,GASAS SOB ALGOBAP ESTERIL 3CMX3CM CAJX50,7.04,score_bajo
cobeca,GASTRO ALIV SUSP 120ML PLN,7,sin_candidato
cobeca,GASTRO ALIV TAB MAST 262MG X10 PLN,6.01,sin_candidato
cobeca,GEL AKNFREE PUNTUAL IMPERFECCIONES 15ML,5.39,sin_candidato
cobeca,GEL ALNA ULTRASONIDO X 250ML,2.14,sin_candidato
cobeca,GEL ANTIBACT ESSENZA FAMILY CARE 480ML,4.79,sin_candidato
cobeca,GEL ANTIBACT ESSENZA FAMILY CARE 980ML,8.3,sin_candidato
cobeca,GEL ANTIBACT PULPLUS ACTIVE 90G,2.73,sin_candidato
cobeca,GEL ANTIBACT PUREZA TEENS UVA 80G,4.44,score_bajo
cobeca,GEL ANTIBACT SANOL 230ML,3.25,sin_candidato
cobeca,GEL AQUASONIC 100 CLEAR X 0.25L,11.53,sin_candidato
cobeca,GEL AQUASONIC 100 ULTRASONIDO X 0.25L,11.7,sin_candidato
cobeca,GEL AQUASONIC 100 ULTRASONIDO X 1L,36.83,sin_candidato
cobeca,GEL BRUCEN A/ACNE PIEL GRAS 120ML,11.8,sin_candidato
cobeca,GEL BRUCEN HYDRO MATT PIEL GRAS 120ML,10.72,sin_candidato
cobeca,GEL CALAMINOL PICALIV 16G VITA,4.58,sin_candidato
cobeca,GEL COLGATE KIDS FRUTILLA 50G,1.77,score_bajo
cobeca,GEL COLGATE PLAX REFRESC/BUCAL 100ML,3.54,score_bajo
cobeca,GEL CORP VIBRA NAT FRIO 200G,5.4,sin_candidato
cobeca,GEL CREM BIODERMA ATODERM INTEN 200ML,32.6,sin_candidato
cobeca,GEL CREM BIODERMA HYDRABIO 40ML,31.88,sin_candidato
cobeca,GEL D/BAÑO ALEA NIÑOS 350ML,5.06,sin_candidato
cobeca,GEL D/BANO IE GLICERINA 750ML,9.38,score_bajo
cobeca,GEL D/BAÑO SPA LINE CHERRY BERRY 200ML,7.2,sin_candidato
cobeca,GEL D/BAÑO SPA LINE MANDAR/COCO 200ML,7.2,sin_candidato
cobeca,GEL DERNIER AFTER SUN X 160G,7.63,sin_candidato
cobeca,GEL DERNIER ARNICA MONTANA GEL 200 ML,2.38,sin_candidato
cobeca,GEL DERNIER PURIFIC Y MINIM D/POROS X20G,3.9,sin_candidato
cobeca,GEL EXFOL CLARESS 75G,7.1,sin_candidato
cobeca,GEL FACIAL HIDRAT AKNFREE 50ML,6.05,sin_candidato
cobeca,GEL FACIAL HUMECT BIOS SCRUB 120ML,16.49,sin_candidato
cobeca,GEL FACIAL LIMP NIVEA AGUA D/ROSAS 150ML,13.85,score_bajo
cobeca,GEL FIJ EVERY NIGHT FOR MEN BLACK 250G,2.74,sin_candidato
cobeca,GEL FIJ EVERY NIGHT FOR MEN BLACK 500G,3.56,sin_candidato
cobeca,GEL FIJ EVERY NIGHT FRES 100G,1.74,sin_candidato
cobeca,GEL FIJ EVERY NIGHT FRES 250G,2.74,sin_candidato
cobeca,GEL FIJ EVERY NIGHT FRES 500G,3.56,sin_candidato
cobeca,GEL FIJ EVERY NIGHT POW 100G,1.74,sin_candidato
cobeca,GEL FIJ EVERY NIGHT POW 500G,3.56,sin_candidato
cobeca,GEL FIJ EVERY NIGHT STRONG 100G,1.74,sin_candidato
cobeca,GEL FIJ EVERY NIGHT STRONG 250G,2.74,sin_candidato
cobeca,GEL FIJ EVERY NIGHT STRONG 500G,3.56,sin_candidato
cobeca,GEL FIJ EVERY NIGHT WINNER 100G,1.74,sin_candidato
cobeca,GEL FIJ EVERY NIGHT WINNER 500G,3.56,sin_candidato
cobeca,GEL GLADE CAR ACQUA 70G,3.21,sin_candidato
cobeca,GEL GLADE CAR CITRUS 70G,3.21,sin_candidato
cobeca,GEL HIDRAT AG TATTOO AFTERCARE 60G,10.87,sin_candidato
cobeca,GEL HIDRAT CLARESS PIEL GRAS 75G,7.7,sin_candidato
cobeca,GEL HIDRAT DERNIER A/EDAD REPAR NOCH 50G,13.1,sin_candidato
cobeca,GEL HIDRAT ZOAH ACNE RESCUE 50ML,4.35,sin_candidato
cobeca,GEL INTIMO PHFEM DELICADO 280ML,5.82,sin_candidato
cobeca,GEL INTIMO PHFEM HIDRAT 280ML,5.82,sin_candidato
cobeca,GEL INTIMO SABILADERM LAVAND 200ML,6.86,sin_candidato
cobeca,GEL INTIMO SABILADERM MANZA 240ML,6.86,sin_candidato
cobeca,GEL LIMP BIODERMA SEBIUM MOUSSANT 200G,38.16,sin_candidato
cobeca,GEL LIMP BIODERMA SENSIBIO MOUSSAN 200ML,30.77,sin_candidato
cobeca,GEL LIMP CAPIL BRUCEN UREA12% 400ML,19.4,sin_candidato
cobeca,GEL LIMP CORP BRUCEN UREA12% 250ML,13.8,sin_candidato
cobeca,GEL LIMP FACIAL BEDUCEN PROB5 200ML,18.39,sin_candidato
cobeca,GEL LIMP PATO SARRO/MUGRE 710ML,5.84,sin_candidato
cobeca,GEL LIVING ALOE VERA REVITALIS 100ML,2.75,sin_candidato
cobeca,GEL LIVING LIMP D/POROS 120ML,4.17,sin_candidato
cobeca,GEL LUBRICANTE PRUDENCE FRESA DKT,14.65,score_bajo
cobeca,GEL LUBRICANTE PRUDENCE NATURAL DKT,14.65,sin_candidato
cobeca,GEL PATO ACC PROFU MARINE 500ML,4.43,sin_candidato
cobeca,GEL PATO ACC PROFU PINE 500ML,4.43,sin_candidato
cobeca,GEL RHELEN COOL ICE AZUL 250G INTERV,6.49,sin_candidato
cobeca,GEL ZOAH ALOE VERA ROSTRO/CUERPO 400G,4.37,sin_candidato
cobeca,GEL/BAÑ AMALFI AVENA 750ML,4.48,sin_candidato
cobeca,GEL/BAÑ AMALFI DERMOPROT 750ML,7.9,sin_candidato
cobeca,GEL/BAÑ AMALFI DUC/PA 750ML,7.9,sin_candidato
cobeca,GEL/BAÑ AMALFI DUCHA RELAX 750ML,5.58,score_bajo
cobeca,GEL/BAÑ EXFOL SPA LINE ORQ SALVAJE 250ML,4.2,sin_candidato
cobeca,GEL/BAÑ IE BEBE 500ML,14.75,sin_candidato
cobeca,GEL/BAÑ IE PIEL ATOPICA 500ML,14.35,sin_candidato
cobeca,GEL/BAÑ SPA LINE BLUEBE/ORANGE 250ML,4.2,sin_candidato
cobeca,GEL/BAÑ Y DUCHA AMALFI LOVE 750ML,7.9,score_bajo
cobeca,GELAFUNDIN SOL 4% 500ML MEDV,52.25,sin_candidato
cobeca,GELATINA SONRISSA CEREZA DISP 132G X12,23.13,score_bajo
cobeca,GELATINA SONRISSA FRAMBUESA DISP 132GX12,23.13,score_bajo
cobeca,GELATINA SONRISSA FRESA DISP 132G X12,23.13,score_bajo
cobeca,GENLET CAP 200MG X 10,10,sin_candidato
cobeca,"GENTAMICINA SOL OFT 0,3% 5ML L.O",4.66,score_bajo
cobeca,GENTAPLUS GTS OFT 0.3% KMP,7.66,sin_candidato
cobeca,GERIATECH CAP BLD VIT/MINERAL X30 G PHAR,11.3,score_bajo
cobeca,GESTAGENO CAP BLD 100MG X30 CR CCM,31.86,score_bajo
cobeca,GESTAGENO CAP BLD 200MG X30 CR CCM,40.88,score_bajo
cobeca,GESTASYN I CAP BLD 100MG X10 TIARES,13.55,sin_candidato
cobeca,GESTASYN II CAP BLD 200MG X10 TIARES,16.29,sin_candidato
cobeca,"GESTRELLA TAB REC 0,075MG X28 GCP",20.35,score_bajo
cobeca,GINACOL SOL VAG 135ML BIOTECH,4.06,score_bajo
cobeca,GINESAL SOL VAG 130ML AV,6.49,score_bajo
cobeca,GINIWA V CAP X 14,28.23,sin_candidato
cobeca,GINKGO BILOBA CAP 300MG X30 HERB,10.66,sin_candidato
cobeca,GINKGO BILOBA CAP 300MG X60 ARC IRIS,12.86,sin_candidato
cobeca,GINKGO BILOBA CAP 300MG X60 HERB,11.56,sin_candidato
cobeca,GINKGO BILOBA CAP 300MG X60 NAT PREM,9.73,sin_candidato
cobeca,GINKGO BILOBA CAP 60MG X60 NOW,19.99,sin_candidato
cobeca,GINKGO SENG DH TAB X60 NAT PREM,7.36,sin_candidato
cobeca,GINKOLA CAP 500MG X30 HERB,9.48,sin_candidato
cobeca,GIVOTAN PVO SUSP 100MG 30ML MEG,16.62,score_bajo
cobeca,GIVOTAN PVO SUSP 100MG 60ML MEG,19.61,score_bajo
cobeca,GIVOTAN TAB REC 500MG X6 MEG,15.19,score_bajo
cobeca,GLADE AUTO GEL ODISEA AZUL 70G,3.21,sin_candidato
cobeca,"GLAMOR SOL OFT 0,2/0,2% 10ML CAPSUV",8.55,sin_candidato
cobeca,"GLAUCOPROST SOL OFT 0,004% 3ML MEG",11.82,score_bajo
cobeca,GLAUCOTENSIL D SOL OFT 5ML MEG,13.9,score_bajo
cobeca,GLAUCOTENSIL T SOL OFT 5ML MEG,14.68,score_bajo
cobeca,GLIBENCAMIDA TAB 5MG X10 VIN,3.35,sin_candidato
cobeca,GLICAZIDA TAB 80MG X20 MT GLOB,9.53,sin_candidato
cobeca,GLICERAMIN AMP 3%/500ML X 1,40.42,score_bajo
cobeca,GLICINATO D/MAGNESIO  TAB 300MG X30 SAAS,11.32,score_bajo
cobeca,GLICINATO D/MAGNESIO CAP 500MG X60 HERB,11.04,score_bajo
cobeca,GLICINATO D/MAGNESIO CAP 500MG X70 ABEJ,8.88,score_bajo
cobeca,GLICLAZ TAB REC 80MG X20 ALESS,4.97,sin_candidato
cobeca,GLIDEX TAB REC 500MG X30 PLX,7.1,score_bajo
cobeca,GLIDEX TAB REC 850MG X30 PLX,9.3,score_bajo
cobeca,GLIMAGX CAP 550MG X30 CR 2N,6.49,sin_candidato
cobeca,GLIMEPIRIDE TAB 2 MG X 30 LA SANTE,8.17,score_bajo
cobeca,GLIMEPIRIDE TAB 2MG X16 PHARME,4.78,sin_candidato
cobeca,GLIMEPIRIDE TAB 2MG X30 ZUZU,3.16,sin_candidato
cobeca,GLIMEPIRIDE TAB 4MG X16 PHARME,5.43,sin_candidato
cobeca,GLIMEPIRIDE TAB 4MG X30 PHARME,10.12,sin_candidato
cobeca,GLOMY XR TAB 1000MG X30 ARVEST,7.6,sin_candidato
cobeca,GLOMY XR TAB 500MG X30 ARVEST,5.91,sin_candidato
cobeca,GLOMY XR TAB 750MG X30 ARVEST,6.76,sin_candidato
cobeca,GLUCON PLUS PVO/SOLUBLE SOB LIMON X15,19.55,score_bajo
cobeca,GLUCONATO D/ZINC CAP 170MG X60 HERBAP,11.56,score_bajo
cobeca,GLUCOPHAGE XR TAB 1000MG X30 DOLLY,19.4,sin_candidato
cobeca,GLUCOPHAGE XR TAB 500MG X30 DOLLY,14.44,sin_candidato
cobeca,GLUCOSAM/CONDRO PLUS TAB 200MG X30 SAAS,11.84,sin_candidato
cobeca,GLUCOSAM/CONDRO TAB 1500/1200MG X30 NOW,17.14,sin_candidato
cobeca,GLUCOSAMINA CAP 500MG X60 ARC IRIS,12.86,sin_candidato
cobeca,GLUCOSAMINA/CONDRO TAB 500/400MG X30 VAL,16.18,sin_candidato
cobeca,GLUCOSAMINE CAP 2850MG X90 ETER,15.03,sin_candidato
cobeca,GLUCOSAMINE CAP 2865MG X90 PHARMAC,16.49,sin_candidato
cobeca,GLUCOSAMINE/CHONDRO TAB 1500/1200 X60NOW,32.14,sin_candidato
cobeca,GLUCOSAMINE/CONDRO SOB 1500/1200X15PHARM,15.3,sin_candidato
cobeca,GLUCOSAMINE/MSM CAP X60 NOW,17.53,sin_candidato
cobeca,GLUCOTRIN CAP X60,11.24,sin_candidato
cobeca,GLUCOVAL TAB REC 10MG X30 VLM,23.18,score_bajo
cobeca,GLUCOVAL TAB REC 25MG X30 VLM,30.77,score_bajo
cobeca,GLUCOZIN TAB 500 MG X 30,4.53,sin_candidato
cobeca,GLUSTAR TAB 20MG X30 PHARME,9.26,score_bajo
cobeca,GLUSTAR TAB REC 40MG X30 PHARME,12.94,score_bajo
cobeca,GLUTAMINA CAP BLD 500MG X30,8.92,score_bajo
cobeca,GLUTAMINA CAP BLD 500MG X60,12.48,score_bajo
cobeca,GLUTAPAK-10 SOB X 15G,10.47,sin_candidato
cobeca,GLUTATHIONE CAP 500MG X 30,35.94,sin_candidato
cobeca,GLYCEMPLUS TAB X 30,13.85,sin_candidato
cobeca,GOM GOMBY ROCO ESPACIAL 30G DISP X12,6.3,sin_candidato
cobeca,"GOTAS ARTIF SOL OFT 0,3% X15ML CR BIO",4.71,sin_candidato
cobeca,GOTAS DEL CARMEN 60ML RECETT,4.64,sin_candidato
cobeca,GOTAS VALERIANA 30ML RECETT,2.55,sin_candidato
cobeca,GRATIO TAB REC 750MG X10 RNV,4.99,score_bajo
cobeca,GRAVIOLA CAP X60 NAT PREM,5.73,sin_candidato
cobeca,GREIT TAB REC 10MG X30 FC,10.64,score_bajo
cobeca,GRINATOS JBE 180ML NAT PREM,6.21,sin_candidato
cobeca,GUANTES D/LATEX GROSSMED S/PVO 7.5 X 50,30.19,sin_candidato
cobeca,GUANTES D/NIT GROSSMED S/PVO M AZUL X100,9.85,sin_candidato
cobeca,GUANTES D/NIT GROSSMED S/PVO S AZUL X100,9.85,sin_candidato
cobeca,GULAPER JBE AD 250MG 120ML MEG,7.79,score_bajo
cobeca,GYNKOLA CAP 500MG X60 HERB,11.82,sin_candidato
cobeca,GYNO-ZUMETRONIN TAB VAG 500MG X10 ZUZU,5.59,score_bajo
cobeca,GYNOCARE TAB REC 150MCG/30MCG X21 BRIUT,4.75,sin_candidato
cobeca,GYNODERAIN CREM VAG 20% 60G LETI,58.18,score_bajo
cobeca,GYNOMET CREM VAG 15/4% 40G LETI,25.67,score_bajo
cobeca,GYNOMET OVUL VAG 750MG/200MG X7 LETI,19.76,score_bajo
cobeca,GYNOTRAN CREM 15%/4% 40G CR CCM,21.34,score_bajo
cobeca,GYNOVIT SOL VAG 130ML VARG,4.44,score_bajo
cobeca,HALLS DISP CHERRY LYPTUS 3G X 100,2.86,sin_candidato
cobeca,HALLS DISP EXTRA STRONG 3G X 100,2.86,sin_candidato
cobeca,HALLS DISP MENTHOL LYPTUS 3G X 100,2.86,sin_candidato
cobeca,HALOPERIDOL TAB 2MG X 20 FARMAMED,1.99,score_bajo
cobeca,HALOPERIL SOL ORAL 2MG/ML 15ML CR MT,8.58,sin_candidato
cobeca,HATIAL TAB 50MG X30 GFARM,14.25,score_bajo
cobeca,HEDRALIV JBE 120ML PHARME,9.47,sin_candidato
cobeca,HEMORROIMED CREM 30G LYA,6.16,sin_candidato
cobeca,HEMOVAR CREM 10% 40G SANAV,6.39,sin_candidato
cobeca,HENOVI-C GTS 30ML VARG,8.65,sin_candidato
cobeca,HEPADESICOL CAP BLD 325MG X24 ELM,16.05,sin_candidato
cobeca,HEPAFOL FORTE JBE 120ML MEY,19.39,score_bajo
cobeca,HEPAFOL JBE 120ML MEY,17.23,score_bajo
cobeca,HEPAGRAS CAP 120MG X30 LETI,56,sin_candidato
cobeca,HEPAROID GEL 250G X 30G,12.34,sin_candidato
cobeca,"HEPTADEX TAB 4MG/0,25MG X30 CR 2N",2.6,sin_candidato
cobeca,HERBAHELIX JBE 240ML HERB,5.03,sin_candidato
cobeca,HERBAMIEL JBE 240ML HERB,4.42,sin_candidato
cobeca,HEXANT JBE ELIX 30MG/5ML 120ML MEG,4.04,score_bajo
cobeca,HEXOMEDINE COLUT AER 30G CLX,8.25,score_bajo
cobeca,HIDRALIT SOL COCO 500ML PROBI,3.38,score_bajo
cobeca,HIDRATATEX SOB 21G X10 ZUZU,5.67,sin_candidato
cobeca,"HIDROCLOR TAB 12,5MG X30 UNIPH",4.6,sin_candidato
cobeca,HIDROCORTISONA CREM 1% 15G KMPLUS,6.16,score_bajo
cobeca,HIDROCORTISONA PVO P/SOL 100MG DISTRILAB,3.34,score_bajo
cobeca,HIDROCORTISONA SOL IM/IV 100MG X10 ADN,19.58,score_bajo
cobeca,HIDROCORTISONA SOL IM/IV 500MG X1 ADN,6.36,score_bajo
cobeca,HIERRO/AC FOLIC GTAS PED 30ML ZUZU,5.27,score_bajo
cobeca,HILO DENT COLGATE TOTAL FLUOR/MENTA 25M,3.2,score_bajo
cobeca,HILO DENT ICEBERG ENCERADO MENTA,1.18,score_bajo
cobeca,HILO DENT ICEBERG ULTRA FLOSS PTFE,1.18,score_bajo
cobeca,HIOSCIL TAB REC 10G X10 FMED,2.19,sin_candidato
cobeca,HIRUDOID GEL 40G COM,13.77,score_bajo
cobeca,HIRUDOID PMDA 40G COM,13.77,score_bajo
cobeca,"HISTALER JBE PED 0,5MG/ML 60ML VLM",3.51,score_bajo
cobeca,HISTALER TAB/REC 5MG X 10,1.7,score_bajo
cobeca,IBAMES COMP REC 150MG X1 ALESS,3.87,sin_candidato
cobeca,IBUCOLVAL TAB REC 600MG/4MG X20 VLM,10.81,score_bajo
cobeca,IBUCOLVAL TAB/REC 400 MG/4 MG X 10,4.17,score_bajo
cobeca,IBUFEN COMP REC 800MG X6 FAHD,4.29,score_bajo
cobeca,IBUPROF/TIOCO COM/REC 600MG/4MG X10 VARG,5.05,sin_candidato
cobeca,IBUPROFEN SUSP 100MG X60ML KIMIC,3.14,sin_candidato
cobeca,IBUPROFEN TAB 400MG X10 KIMIC,1.66,sin_candidato
cobeca,IBUTANFEM TAB REC 400/20MG X10 MEY,8.66,score_bajo
cobeca,IBUTANMIGRA TAB 400MG/40MG X10 MEY,5.34,score_bajo
cobeca,IBUTANMIGRA TAB 400MG/40MG X20 MEY,10.48,score_bajo
cobeca,IBUTIL FORTE COM/REC 600MG/8MG X 10,9.3,score_bajo
cobeca,ILTUX COMP REC 40MG X28 ADIUM,18.04,score_bajo
cobeca,IMAZOL OVU VAG 500MG X1 MEY,2.99,score_bajo
cobeca,IMAZOL TAB VAG X6 MEY,6.17,score_bajo
cobeca,IMLASTIN PVO SOL INY 250MG/250MG ZUZU,11.21,sin_candidato
cobeca,IMLASTIN PVO SOL INY 500MG/500MG ZUZU,16.3,sin_candidato
cobeca,IMMUNE SUPPORT CAP X60 PREV,19.83,sin_candidato
cobeca,IMOL COMP REC 20MG X30 DLR,7.32,score_bajo
cobeca,IMOL COMP REC 40MG X30 DLR,13.09,score_bajo
cobeca,"IMOL HCT COMP REC 20MG/12,5MG X30 DLR",11.11,score_bajo
cobeca,INHILAC PVO INH CAP 100/50MCG X60 LETI,48.57,score_bajo
cobeca,INHILAC PVO INH CAP 250/50MCG X60 LETI,54.15,score_bajo
cobeca,INHILAC PVO INH CAP 500/50MCG X60 LETI,60.55,score_bajo
cobeca,INMUBIOTIC CAP 50 BILL X30 ARCO IRIS,20.79,sin_candidato
cobeca,INMUBIOTIC CAP 50B X60 ARC IRIS,28.57,sin_candidato
cobeca,INMUNEPLUS CAP X60 PREV,33.5,sin_candidato
cobeca,INOSITOL CAP 500MG X100 NOW,22.75,sin_candidato
cobeca,INSECT AER BAYGON VERD 235ML,4.05,sin_candidato
cobeca,INSECT AER BAYGON VERD 360ML,5.37,sin_candidato
cobeca,INSECT AER BAYGON VOLADORES AZUL 360ML,5.46,sin_candidato
cobeca,INSECT AER BAYGON VOLADORES DOB/AC 360ML,6.16,sin_candidato
cobeca,INSECT AER RAID GOLD RASTREROS 235ML,4.93,sin_candidato
cobeca,INSECT AER RAID GOLD RASTREROS 360ML,6.6,sin_candidato
cobeca,INSECT AER RAID HOGAR 360ML,5.99,sin_candidato
cobeca,INSECT AER RAID MAX 235ML,4.84,sin_candidato
cobeca,INSECT AER RAID ZANCUDO/MOSCA 235ML,5.01,sin_candidato
cobeca,INSECT AER RAID ZANCUDO/MOSCA 360ML,6.34,sin_candidato
cobeca,INSECTIC AER BAYGON AZUL 235ML,4.23,sin_candidato
cobeca,INTYPROB PROBIOTICOS/PREBIOTICOS CAP X60,49.35,sin_candidato
cobeca,IPALAT CREM 20G COFA,5.66,score_bajo
cobeca,IPORET SUSP 40MG/ML 60ML L.O,5.53,score_bajo
cobeca,IRBERSARTAN TAB 150MG X30 CR BEL,4.64,sin_candidato
cobeca,ISOR TAB 10MG X10 CR 2N,2.08,sin_candidato
cobeca,ISPERIN COM/REC 1MG X 30,8.39,sin_candidato
cobeca,ISPERIN COM/REC 2MG X 30,9.65,sin_candidato
cobeca,ITISONA CREM 30G PHARME,8.79,score_bajo
cobeca,IVAGAN FORTE TAB 650MG X10 BIOTECH,2.55,score_bajo
cobeca,IVAGAN FORTE TAB REC 650/1/40MGX25BIOTEC,34.58,score_bajo
cobeca,IVANOVA TAB 5MG X30 ZORIAK,12.55,sin_candidato
cobeca,IVARALAN TAB 5MG X30 UNIPH,10.26,sin_candidato
cobeca,IZABAN DPP COMP REC 25MG/5MG X30 LETI,63.66,score_bajo
cobeca,JAB ANTIBACT EVERY NIGHT AVENA 110G,1.41,sin_candidato
cobeca,JAB ANTIBACT EVERY NIGHT MANZ 110G,1.41,sin_candidato
cobeca,JAB ANTIBACT EVERY NIGHT TROPICAL 110G,1.41,sin_candidato
cobeca,JAB ANTISEP SANIDEX 120ML,2.08,sin_candidato
cobeca,JAB BARRA BABY DOVE HUMECT ENRIQ 75G,2.04,sin_candidato
cobeca,JAB BARRA BABY DOVE HUMECT SENSIB 75G,2.04,sin_candidato
cobeca,JAB BARRA DERMAX NEUTRO 90G,3.38,score_bajo
cobeca,JAB BARRA LUX ORQUIDEA NEGR 110G,1.31,sin_candidato
cobeca,JAB BARRA LUX ROSAS FRANCESAS 110G,1.31,sin_candidato
cobeca,JAB BARRA MIMLOT BABY SOFT BABY 90G,0.8,sin_candidato
cobeca,JAB BARRA MIMLOT BABY SWEET BABY 90G,0.8,sin_candidato
cobeca,JAB BARRA PALMOLIVE CAFE/ALMEN 110G X3,4.83,sin_candidato
cobeca,JAB BARRA PALMOLIVE MANDA/ROMERO 110G X3,4.83,sin_candidato
cobeca,JAB BARRA PALMOLIVE NEUTRO BALAN 100G X3,5.56,score_bajo
cobeca,JAB BARRA PEDI AZUFRADO 100G,2.83,sin_candidato
cobeca,JAB BARRA PEDI BORICADO 100G,2.83,sin_candidato
cobeca,JAB BARRA PEDI OXIDO D/ZINC 100G,2.83,score_bajo
cobeca,JAB BARRA PEDI YODADO 100G,2.83,sin_candidato
cobeca,JAB BARRA PROTEX FRESH 110G X3,5.36,sin_candidato
cobeca,JAB BARRA PROTEX NUTRI MACADAMIA 110G X3,5.42,sin_candidato
cobeca,JAB BARRA PROTEX NUTRI OMEGA 3 110G X3,5.42,sin_candidato
cobeca,JAB BIOS PIEL GRAS 90G,2.91,sin_candidato
cobeca,JAB BIOS PIEL SEC 90G,3,sin_candidato
cobeca,JAB CORP LIQ PALMOLIVE NEUTROBALAN 390ML,6.92,sin_candidato
cobeca,JAB CREM AMALFI CHERRY 500ML,6.15,sin_candidato
cobeca,JAB CREM AMALFI CREM FRUTOS D/BOSQ 500ML,3.53,score_bajo
cobeca,JAB CREM AMALFI SPA 500ML,3.53,sin_candidato
cobeca,JAB D/TOCADOR MIMLOT ALMEN TRIPACK 270G,1.6,sin_candidato
cobeca,JAB D/TOCADOR MIMLOT ALOE VERA 125G,0.72,sin_candidato
cobeca,JAB D/TOCADOR MIMLOT FRESA 90G,0.54,score_bajo
cobeca,JAB D/TOCADOR MIMLOT FRESA TRIPACK 270G,1.6,score_bajo
cobeca,JAB D/TOCADOR MIMLOT LIMON 125G,0.72,score_bajo
cobeca,JAB D/TOCADOR MIMLOT MANZ TRIPACK 375G,2.13,sin_candidato
cobeca,JAB D/TOCADOR MIMLOT PEP 90G,0.54,sin_candidato
cobeca,JAB DERMOLIMP BIOS NEUTRA 90G,2.91,score_bajo
cobeca,JAB DERMOLIMP PALMOLIVE NEUTROBALAN 100G,1.96,sin_candidato
cobeca,JAB DOVE BARRA KARITE 90G X 3,5.61,sin_candidato
cobeca,JAB DOVE BARRA KARITE/VAINILLA 90G,2.5,sin_candidato
cobeca,JAB DOVE BARRA LECHE D/COCO 90G,2.5,score_bajo
cobeca,JAB DOVE BLAN 90G,2.04,sin_candidato
cobeca,JAB DOVE LECHE D/COCO Y JAZMIN 90G X 3,5.61,score_bajo
cobeca,JAB DOVE ORIGINAL 90G X 3,5.61,sin_candidato
cobeca,JAB EVERY NIGHT BIO COCO 110G,1.41,sin_candidato
cobeca,JAB EVERY NIGHT BIO COLAG COCO 110G X3,3.83,sin_candidato
cobeca,JAB EVERY NIGHT BIO MANDARINA 110G,1.41,score_bajo
cobeca,JAB EVERY NIGHT BIOCOLAG AVENA 110G X3,3.85,sin_candidato
cobeca,JAB EVERY NIGHT BIOCOLAG E/TROPI 110G X3,3.85,sin_candidato
cobeca,JAB EVERY NIGHT BIOCOLAG MANZ 110G X3,3.85,sin_candidato
cobeca,JAB FACIAL BARRA DERMAX AZUFRE 45G,2.46,sin_candidato
cobeca,JAB FACIAL BARRA DERMAX NEUTRO 45G,2.46,score_bajo
cobeca,JAB FACIAL GLYCOLICO X 110ML,8.91,sin_candidato
cobeca,JAB GEL BIOLACT P/DAMAS 200ML,3.75,sin_candidato
cobeca,JAB INTIMO FRIENDS 240ML,4.67,sin_candidato
cobeca,JAB INTIMO NIVEA 250ML,6.24,sin_candidato
cobeca,JAB INTIMO NOSOTRAS AGUA D/ROSAS 200ML,5.66,score_bajo
cobeca,JAB LIQ ANTIBACT DIOXOGEN 240ML,3.95,sin_candidato
cobeca,JAB LIQ ANTIBACT PROTEX AVENA 221ML,4.91,sin_candidato
cobeca,JAB LIQ BACTERICIDA IODINEX 120ML,6.22,sin_candidato
cobeca,JAB LIQ CORP PALMOLIVE SANDIA/LYCH 390ML,6.36,sin_candidato
cobeca,JAB LIQ CORP PROTEX AVENA 250ML,4.16,sin_candidato
cobeca,JAB LIQ CORP PROTEX MEN 250ML,4.08,sin_candidato
cobeca,JAB LIQ NIVEA DIAMOND/ARGAN 500ML,8.13,sin_candidato
cobeca,JAB LIQ NIVEA MEN DEEP CLEAN 3EN1 500ML,8.16,sin_candidato
cobeca,JAB LIQ PALMOLIVE NAT CEREZA/COCO 390ML,6.36,score_bajo
cobeca,JAB LIQ PROTEX ALOE 221ML,4.91,sin_candidato
cobeca,JAB LIQ SOMHEX 48H 240ML,6.19,sin_candidato
cobeca,JAB P/MANOS MIMLOT CRANBERRY 500ML,1.73,sin_candidato
cobeca,JAB P/MANOS MIMLOT PLUM 500ML,1.73,sin_candidato
