descripcion_cobeca,codigo,codigo_barras,costo_usd,motivo
SOL OQ KERR FASTCLEAN 70ML,20681,7597906000010,2.6,sin_candidato
SOL P/LENTES SIMPLEX N EXPRESS X 120ML,50207,7592321000027,10.86,sin_candidato
SOL P/LENTES SIMPLEX N EXPRESS X 240ML,50208,7592321000034,14.65,sin_candidato
SOL P/LENTES SIMPLEX N EXPRESS X 60ML,50206,7592321000010,7.86,sin_candidato
SOLUHEX LOC JAB INTIMO 240ML INT,16759,7592306000295,5.82,sin_candidato
SOLUMAR SOL HIPERTONICA 30ML EMP,24297,7597641000023,8.49,score_bajo
SOLUMAR SOL HIPERTONICA 60ML EMP,19480,7597641900019,11.06,score_bajo
SOMERGAN LOC TOP 60ML INTERCOS,52219,7591635000853,4.43,sin_candidato
SOPA MAGGI DISP CASERA D/POLLO 62G X 12,28886,7591016205402,14.63,sin_candidato
SOPA MAGGI POLLO FIDEO DISP 62G X12,20293,7591016204894,14.63,sin_candidato
SOPA MAGGI POLLO/ARR 65G SOB X12,15105,7591016204900,14.63,sin_candidato
SPIRULINA CAP 500MG X60 ARC IRIS,25763,7592946001188,12.08,sin_candidato
SPLENDA ENDULZANTE SOB X100,41983,7227776020029,8.75,sin_candidato
SPLENDA ENDULZANTE SOB X50,33428,722776020012,5.22,sin_candidato
SPRAY BLUE CAP 50ML,91095,8437022765051,31.82,sin_candidato
STAMYL FORTE TAB REC 300MG/100MGX20 FAR,13272,7703454122993,10.66,score_bajo
STEVIA SPLENDA SOB X40,23959,722776002896,5.04,sin_candidato
"SUAVIZANTE SUAVITEL COMP FRESC PRIM 1,3L",53441,7509546072081,8.31,sin_candidato
SUCORIL TAB USP 1G X20 MEDV,28475,8906112612105,7.73,sin_candidato
SUCRALFATO TAB 1000MG X20 ADN,24681,8904187876484,10.44,score_bajo
SUERO ORAL SOB 30G LYA,25477,7599028000756,4.08,score_bajo
"SULBACZONA PVO/SOL INY 1,5G X 1",50587,7598127002173,3.74,sin_candidato
"SULBACZONA PVO/SOL INY 1,5G X 50",50586,7598127002180,129.52,sin_candidato
SULFADIAZINA D/PLATA CREM 1% 30G KIMIC,23082,7592616480015,5.52,score_bajo
SULFATO D/GLUCOSAM+ CHONDRO CAP X60 HERB,19506,7592710000881,11.56,score_bajo
SULFUROCIS CREM 10%/1% 40G BOOZ,18947,75970543,3.83,sin_candidato
SULTAMICILINA SUSP 250MG/5/100ML CRDIST,26185,7598252000563,18.3,score_bajo
SULTRIM SUSP ORAL 200/40/5ML 100ML ALESS,51999,7597758001555,4.05,score_bajo
"SULXIM AMP IV/IM 1G /0,5 G X1 ALESS",24280,7597758000428,1.7,score_bajo
SYNARTRON COMP REC 90MG X10 FC,52628,7593090003257,6.48,sin_candidato
SYNARTRON TAB REC 60MG X10 FC,22095,7593090001338,5.06,sin_candidato
TACHIGRIP FORTE SOB 650/2/30MG X6 ELM,51793,7591062000174,8.06,score_bajo
TACHIGRIP TAB REC 500MG/30MG/2MG X10 ELM,51354,7591062000167,1.94,score_bajo
TACHIPIRIN FORTE JBE PED 120ML ELM,11649,7591062017301,2.88,score_bajo
TACHIPIRIN GTS PED 30ML ELM,3414,7591062011330,4.19,score_bajo
TACHIPIRIN SUP PED 125MG X6 ELM,5253,7591062011361,3.95,score_bajo
TADAFOX TAB REC 5MG X30 VLM,99315,7591020080781,8.23,score_bajo
TADAFOX TAB/REC 5MG X 15,28813,7591020009379,4.09,score_bajo
TADALAFIL TAB 20MG X1 CLX,97341,7591519009279,0.94,sin_candidato
TADALAFIL TAB 20MG X2 CLX,97340,7591519009453,1.83,sin_candidato
TADALAFIL TAB REC 20MG X1 PLX,52467,7594001102243,1.07,sin_candidato
TALERC COMP 10MG X10 DLR,8473,7592803001832,1.95,score_bajo
TALERC SOL 1MG/ML 120ML DLR,8535,7592803001818,4.14,score_bajo
TALERC SOL GTS 10MG/ML 15ML DLR,8537,7592803001825,2.19,score_bajo
TALFIDEX TAB REC 20MG X2 PLX,53285,7594001102250,1.71,score_bajo
TALFIDEX TAB REC 5MG X30 PLX,53780,7594001102427,6.28,score_bajo
TALYSTOR TAB MAST 20MG X1 PHARME,50928,7592454004077,1.57,score_bajo
TALYSTOR TAB MAST 5MG X10 PHARME,51061,7592454004053,3.36,score_bajo
TALZIC SOL ORAL PED 1MG/ML 120ML ELM,3978,7591062016649,4.18,score_bajo
"TAMDURIDE CAP 0,4/0,5MG X30 ZORIAK",27064,7599112000181,17.69,sin_candidato
"TAMSULOSINA/DUTAS TAB 0,4/0,5MGX30 ANG/H",27737,7598176000755,18.12,score_bajo
"TAMSUPROS CAP 0,4MG X30 ZORIAK",20178,7599112000105,14.24,sin_candidato
TANG DISP PIÑA COLADA  20G X 15,50444,7622201721220,8.51,score_bajo
TANG LIMON DISP 20G X15,26649,7622210661357,8.51,score_bajo
TANG PARCHITA DISP 20G X15,26648,7622201676360,5,sin_candidato
"TANSUDEX PLUS CAP 0,4MG/0,5MG X30 PLX",53420,7594001102366,23.32,sin_candidato
"TANTUM VERDE PAST DENT 0,5% X 60G",29071,7591062014713,5.74,score_bajo
TAUCARON COMP 15MG X10 MEG,10975,7730698394183,3.9,score_bajo
TAXUS COMP 20MG X30 ADIUM,28335,7501871720217,13.54,score_bajo
TE PVO TANG DURAZ 13G DISP X12,53525,7622202008450,4.82,sin_candidato
TECAPS VERD CAP 150MG X30 L.O,94586,7591196003287,19.03,sin_candidato
"TEJANIA COMP REC 0,075MG X28",53576,5997001361887,9.29,sin_candidato
TEKRON COM/REC 200 MG X 10,30129,7591585318565,17.83,score_bajo
TEKRON COMP REC 200MG X30 LETI,90990,7591585218568,52.78,score_bajo
"TELMISARTAN/HTC COMP 40/12,5MG X28 DORO",25144,5573035,11.58,score_bajo
"TELMISARTAN/HTC COMP 80/12,5MG X28 DORO",25145,5573068,14.01,score_bajo
TENSOMAX LP CAP 30 MG X 30,30143,7591585118431,29.08,score_bajo
TENSOMED SUSP ORAL 20MG/ML 10ML PHAR,53150,7598750000423,7.55,sin_candidato
TERAGRIP FORTE TAB REC 650/4 NOCHX4 FAR,51036,7591821210899,2.04,score_bajo
TERAGRIP FORTE TAB REC 650MG X6,54313,7591821210967,3,score_bajo
TERAGRIP JBE PED 125MG/5ML UVA 120ML FAR,3472,7591821101692,8.35,score_bajo
TERAGRIP SUPRA TAB REC 650MG X10 FAR,96315,7591821802186,7.31,score_bajo
TERAGRIP TAB 24H 650MG X10+4 TAB FAR,92187,7591821802414,5.73,score_bajo
"TERATOSIL JBE 0,7% 120ML FAR",96977,7591821802551,7.21,sin_candidato
TERBICRYM CREM 1% 20G AV,9338,7596654000044,7.01,score_bajo
TERBICRYM LOC 1% 30ML AV,21458,7596654000075,7.79,score_bajo
TERBIFEET CREM TOP 1% 20G TIAR,53375,198715930504,2.92,sin_candidato
TERMOMETRO ORAL PLUSMEDIC MERCURIO X12,21780,7597467000580,48.82,sin_candidato
TERODINE CAP 2MG X 30,29786,7593090002120,31.12,sin_candidato
TEROVAN 100 COM/REC 49MG/51MG X 30,50709,7730766002453,34.35,score_bajo
TEROVAN 50 COM/REC 24MG/26MG X 30,50708,7730766002446,26.01,score_bajo
THYROX TAB 50MCG X30 CAPSUV,27853,7598055001316,3.42,sin_candidato
TIAMAZOL TAB 5MG BLIS 6X10 CR BEL,27473,7591940000289,4.91,score_bajo
TINTE ALFAPARF A/AMARIL,15935,7898468503811,7.38,sin_candidato
"TINTE ALFAPARF CAS MED ROJ CAO 4,65",15940,7898468503705,7.38,sin_candidato
TINTE ALFAPARF RUB CLARISIMO 9,15955,7898468503569,7.38,sin_candidato
"TINTE ALFAPARF RUB CLARISIMO CEN 9,1",15949,7898468503613,7.38,sin_candidato
"TINTE ALFAPARF RUB MED DOR 7,3",15950,7898468503767,7.38,sin_candidato
"TINTE ALFAPARF RUB MED DOR CAO 7,35",15952,7898468503651,7.38,sin_candidato
"TINTE ALFAPARF RUB MED DOR IRISADO 7,32",15951,7899884201428,7.38,sin_candidato
"TINTE ALFAPARF RUB OSC 6,3",15937,7898468503750,7.38,sin_candidato
"TINTE ALFAPARF RUB OSC CAO DOR 6,53",15939,7898468503682,7.38,sin_candidato
"TINTE ALFAPARF RUB OSC CEN 6,1",15936,7898468503583,7.38,sin_candidato
"TINTE AMERICAN COLORS CAC 8,7",15244,7592566000271,3.9,sin_candidato
"TINTE AMERICAN COLORS CHOCO 6,7",14425,7592566000257,3.9,sin_candidato
"TINTE AMERICAN COLORS CHOCO CHUAO 7,7",16642,7592566000264,3.9,sin_candidato
"TINTE AMERICAN COLORS LIGHT HABANA 5,15",15250,7592566002343,4.05,sin_candidato
"TINTE AMERICAN COLORS LIGHT ROJAMOR 8,54",15252,7592566002367,4.05,sin_candidato
"TINTE AMERICAN COLORS ROJAMOR 8,54",15248,7592566000424,3.9,sin_candidato
"TINTE AMERICAN COLORS RUB AVELL 7,30",16643,7592566000202,3.9,sin_candidato
"TINTE AMERICAN COLORS RUB CEN OSC 6,1",16641,7592566000127,3.9,sin_candidato
"TINTE AMERICAN COLORS RUB CLA 8,0",14426,7592566000097,3.9,sin_candidato
"TINTE AMERICAN LIGHT CAS CLA 5,0",14434,7592566002169,4.05,sin_candidato
"TINTE AMERICAN LIGHT CHOCO 6,7",14436,7592566002305,4.05,sin_candidato
"TINTE AMERICAN LIGHT RUB CEN CLA 8,1",14439,7592566002244,4.05,sin_candidato
"TINTE AMERICAN LIGHT RUB CLA 8,0",14438,7592566002190,4.05,sin_candidato
"TINTE COLOR EFECT TABACCO #4,7 60G",28107,7592943006889,3.6,sin_candidato
TINTE COVERAGE COL BLAN CALIFORNIA 13,20662,0745760025961,2.75,sin_candidato
"TINTE COVERAGE COL CAS 4,0",20629,0745114481924,2.75,sin_candidato
"TINTE COVERAGE COL CAS CLA ROJ 5,4",20636,0745114755049,2.75,score_bajo
"TINTE COVERAGE COL MARR CEN 7,71",20649,0745114754912,2.75,sin_candidato
"TINTE COVERAGE COL MARR CEN CLA 8,71",20650,0745114754905,2.75,sin_candidato
"TINTE COVERAGE COL MARR CEN OSC 6,71",20648,0745114754929,2.75,sin_candidato
"TINTE COVERAGE COL MARR CLA 8,7",20647,0745114754936,2.75,sin_candidato
"TINTE COVERAGE COL MARR DOR CAS 5,73",20651,0745114754899,2.75,sin_candidato
"TINTE COVERAGE COL MARR INTEN PERL 7,77",20663,0745114754851,2.75,sin_candidato
"TINTE COVERAGE COL MARR OSC 6,7",20645,0745114754950,2.75,sin_candidato
"TINTE COVERAGE COL MARR PROFU 7,7",20646,0745114754943,2.75,sin_candidato
"TINTE COVERAGE COL ROJ CLA CAO 8,45",20640,0745114755001,2.75,score_bajo
"TINTE COVERAGE COL ROJ INTEN 5,44",20641,0745114754998,2.75,sin_candidato
"TINTE COVERAGE COL ROJ MED 7,44",20642,0745114754791,2.75,sin_candidato
"TINTE COVERAGE COL ROJ OSC CAO 6,45",20638,0745114755025,2.75,sin_candidato
"TINTE COVERAGE COL ROJ VIO INTEN 3,66",20644,0745114754967,2.75,sin_candidato
"TINTE COVERAGE COL ROJO CAO 7,45",20639,0745114755018,2.75,sin_candidato
"TINTE COVERAGE COL RUB CEN CLA 12,6",20660,0745760025947,2.75,sin_candidato
"TINTE COVERAGE COL RUB CEN INTEN 12,2",20658,0745114754813,2.75,sin_candidato
"TINTE COVERAGE COL RUB CEN MARR 12,3",20659,0745114755094,2.75,sin_candidato
"TINTE COVERAGE COL RUB CEN PERL 12,8",20661,0745760025954,2.75,sin_candidato
"TINTE COVERAGE COL RUB CLA 8,0",20633,0745114755070,2.75,sin_candidato
"TINTE COVERAGE COL RUB CLA MARR DOR 8,73",20654,0745114794868,2.75,score_bajo
"TINTE COVERAGE COL RUB DOR 10,73",20655,0745114754844,2.75,sin_candidato
"TINTE COVERAGE COL RUB DOR CEN 12,1",20657,0745114755087,2.75,sin_candidato
TINTE COVERAGE COL RUB DOR TENUE 12,20656,0745114754837,2.75,sin_candidato
"TINTE COVERAGE COL RUB EXCLA 10,0",20635,0745114755056,2.75,sin_candidato
"TINTE COVERAGE COL RUB MARR DOR 7,73",20653,0745114754875,2.75,sin_candidato
"TINTE COVERAGE COL RUB MUY CLA 9,0",20634,0745114755063,2.75,sin_candidato
"TINTE COVERAGE COL RUB OSC 6,0",20631,0745114754806,2.75,sin_candidato
"TINTE COVERAGE COL RUB OSC MARR DOR 6,73",20652,0745114754882,2.75,sin_candidato
"TINTE COVERAGE COL RUB OSC ROJ 6,4",20637,0745114755032,2.75,sin_candidato
"TINTE COVERAGE COL RUB ROJ INTEN 6,46",20643,0745114754974,2.75,sin_candidato
TINTE COVERAGE COLOR RUBIO COB/INTE 7.44,50487,0745114754981,2.75,sin_candidato
"TINTE DRENE COLOR CAS MED 4,0",22981,7590005114008,4.15,sin_candidato
"TINTE DRENE COLOR CAS OSC 3,0",22980,7590005113995,4.15,sin_candidato
"TINTE DRENE COLOR RUB CLA 8,0",22991,7590005114145,4.15,sin_candidato
"TINTE DRENE COLOR RUB EXCLA 10,0",22995,7590005114190,4.15,sin_candidato
"TINTE DRENE COLOR RUB MED CHOCO 7,53",22990,7590005114138,4.15,sin_candidato
"TINTE DRENE COLOR RUB OSC 6,0",22986,7590005114060,4.15,sin_candidato
TINTE DRENE RUB MED/MARRON INT 7.77 50ML,50063,7590005114312,4.15,sin_candidato
TINTE DRENE RUB MEDIO VIOLETA 7.20 50ML,50062,7590005114305,4.15,sin_candidato
TINTE DRENE RUB OSC/ROJ INT 6.66 50ML,50061,7590005114091,4.15,sin_candidato
TINTE EXCELLENCE CAS #4,23241,7501027275042,10.15,sin_candidato
"TINTE EXCELLENCE CAS CLA CAO 5,5",34470,7501027275110,10.15,score_bajo
"TINTE EXCELLENCE RUB CEN MATTE 7,17",28092,7509552844474,10.23,sin_candidato
"TINTE EXCELLENCE RUB DOR N6,34",98583,7506078917491,10.15,sin_candidato
"TINTE EXCELLENCE RUB OSC CEN #6,1",91622,7501027275134,10.15,sin_candidato
TINTE REVLON COLORSILK BORGOÑA 48,13296,309976623481,8.01,sin_candidato
TINTE REVLON COLORSILK BORGOÑA OSC 034,29073,309978695349,8.01,sin_candidato
TINTE REVLON COLORSILK CAS C/DOR 54,13298,309978695547,8.01,sin_candidato
TINTE REVLON COLORSILK CAS COB PROFU 49,22255,0309976623498,8.01,sin_candidato
TINTE REVLON COLORSILK CAS MED CEN 40,13294,309978695400,12.69,sin_candidato
TINTE REVLON COLORSILK CAS MED COB #42,22387,0309978695424,8.01,sin_candidato
TINTE REVLON COLORSILK CAS OSC COB 31,21217,0309978695318,8.01,sin_candidato
TINTE REVLON COLORSILK CAS ROJ CLA 55,21218,0309978695554,8.01,sin_candidato
TINTE REVLON COLORSILK CHOCO 37,13289,309978456377,8.01,sin_candidato
TINTE REVLON COLORSILK NEGR AZUL 12,13291,309976623122,8.01,sin_candidato
TINTE REVLON COLORSILK NEGR SUAV 11,22256,0309978695110,8.01,sin_candidato
TINTE REVLON COLORSILK NEGRO NATURAL 020,29072,309978695202,8.01,sin_candidato
TINTE REVLON COLORSILK RUB COB 45,22258,0309978695455,8.01,sin_candidato
TINTE REVLON COLORSILK RUBIO PLATINAD 82,30304,0309970194208,8.01,sin_candidato
TIPOFREN TAB REC 400MG/4MG X10 ZUZU,52602,7599608001470,2.59,sin_candidato
TIPOFREN TAB REC 600MG/4MG X10 ZUZU,52603,7599608001487,2.11,sin_candidato
TIROXIN TAB 100MG X50 MEY,20026,7707355054186,17.17,sin_candidato
TIROXIN TAB 112MCG X 50,30127,7707355054193,20.87,sin_candidato
TIROXIN TAB 150MCG X 50,29468,7707355057958,16.82,sin_candidato
TIROXIN TAB 25MCG X50 MEY,20368,7707355054223,11.94,sin_candidato
TIROXIN TAB 50MG X50 MEY,20025,7707355054230,16.27,sin_candidato
TIRZOL TAB 5MG X60 DOLLY,53347,7598928000163,7.61,sin_candidato
"TOBRASOL SOL OFT 0,3% 5ML L.O",8684,7591196000491,9.62,score_bajo
"TOBRASOL UNG 7,5G L.O",2083,7591196000873,21.61,score_bajo
TODENAC SOL OFT 5ML L.O,5780,7591196002761,18.5,score_bajo
TODEX SUSP OFT 5ML L.O,10149,7591196000514,9.18,score_bajo
"TODEX UNG OFT 7,5G L.O",2760,7591196000897,24.35,score_bajo
"TOMYCIN SOL OFT 0,3% 5ML CAPSUV",23365,7598055000098,4.83,score_bajo
TONGKAT ALI W/MACA CAP X30 PHARMAC,54481,810174140255,19.48,sin_candidato
TOPISEPT CREM 2% 15G MEY,26900,7707355050829,25.31,score_bajo
TORIVAS TAB REC 100MG X30 CLX,15606,7591519000092,18.06,score_bajo
TORIVAS TAB REC 50MG X30 CLX,15607,7591519000221,11.71,score_bajo
TORONTO SAVOY DISP 324G,17028,7591016161111,17.56,sin_candidato
TOSBRON JBE 240ML WALF,28384,7592710004445,5.62,sin_candidato
TOSSIN SOL ORAL 15MG/5ML 120ML ALESS,53009,7597758001371,3.07,sin_candidato
TRACTIL AMP 4MG/2ML KITX1 RNV,54342,7592806114218,1.55,score_bajo
TRAMAL AMP INY IM/IV 50MG/1ML X5 CR CCM,95548,7592889000804,20.92,score_bajo
TRANGOLATT TAB/REC 200MG X 10,29999,0756029628359,5.19,sin_candidato
TRAT CAP NUTRIBELA BIOKERATINA 180ML,54540,7702354957162,3.66,sin_candidato
TRAZEL INY 10ML X6 BHR,5183,7592637005013,53.25,sin_candidato
TRAZTEL AMP 10ML ADN,26356,8906112610729,7.86,sin_candidato
"TRESITEN TAB 2,5MG X50 FC PHARMA",54534,7593090003721,23.78,sin_candidato
"TRETINOINA GEL TOP 0,05% 20G HM",52426,0632627843472,2.32,score_bajo
TRICUDERMA CREM 20G SGG,27807,0791466994377,7.22,sin_candidato
TRIDETARMON CREM 15G MEG,4889,7591955000762,8.57,score_bajo
TRILEPTAMEDC SUSP 6% 300MG/5ML 100ML IPS,53201,7597285000731,12.34,sin_candidato
TRIMETOP/SULFAM SUSP 40/200MG 60ML KIMIC,24814,7592616546018,2.86,sin_candidato
TRIMIC FORTE L OVUL 750/200/100MGX7 TIAR,26403,8906009238555,14.91,score_bajo
TRIMOLEP TAB ORODISP 25MG X28 CR MT,51920,7501384550639,5.06,sin_candidato
TRUSOMIDA SOL OFT 2% 5ML DIEMA,52801,7750778000391,12.45,score_bajo
TURMERIC/CURCUMA CAP 700MG X60 ETER,24338,0787790469551,24.27,sin_candidato
ULCENOL TAB 20MG X10,2298,7591062011965,2.18,score_bajo
ULCENOL TAB 40MG X20 ELM,92083,7591062018650,3.39,score_bajo
UNG CORP BRUCETIN REPARADOR 5% X 80G,28876,7592090000495,11.43,sin_candidato
URIGRON TAB LE 25MG X30 ZORIAK,52019,7599112000402,24.45,sin_candidato
UROFIDE TAB 0.5MG X 30 ANGELUS,28520,7598176001455,13.61,sin_candidato
UVEBLOCK SPF50+ SPR KIDS 200ML,21475,3760269770300,40.26,sin_candidato
VAGILEN R OVUL 750MG/200MG X7 FC,50878,7593090002977,13,sin_candidato
VALERIANA CAP 300MG X90 ARC IRIS,22826,7592946025788,10,sin_candidato
VALERIANA GTS 60ML RECETT,16872,7594001450825,3.25,sin_candidato
VALERIANA JBE 120ML CHEM/S,2830,7557956330031,7.06,sin_candidato
"VALGEM PLUS TAB REC 80MG/12,5MG X10 GEMA",52663,7598981001756,2.25,score_bajo
VALPIZOP TAB REC 10MG X20 VLM,17039,7591020080934,8.31,score_bajo
VALPRODAC TAB REC 500MG X30 DAC,52627,7598578000964,10.22,sin_candidato
VALPRON SOL 30ML FAR,6450,7591821901971,8.73,score_bajo
VALPROTAN TAB REC 500MG X30 ZORIAK,52021,7599112000419,13.13,sin_candidato
VALSARTAN/AMLO TAB REC 80/5MG X10 PHARME,21545,7592454891417,5.84,score_bajo
"VALSARTAN/HCT TAB REC 160MG/12,5 X14 VLM",96316,7591020008600,7.53,score_bajo
VALTAN TAB 160MG X30 ZORIAK,22556,8906104081360,10.46,sin_candidato
VANCOMEDC PVO P/INY X 0.5G,28414,7597285000649,3.32,sin_candidato
VAPROX JBE 120ML CR 2N,54414,6977234271275,5.01,sin_candidato
VARIFLON TAB 450MG/50MG X30 TIAR,54235,199284287013,11.57,sin_candidato
VARIPLANT CAP X30 JRC,54168,7592430000871,12.03,sin_candidato
VARISAN CAP 300MG X60 NAT PREM,24534,7592430000673,9.96,sin_candidato
VARITROL CAP X60 WALF,28381,7592710005046,11.84,sin_candidato
VASPITOR COM/REC 20MG X 30,50578,7591619001241,7.53,score_bajo
VASPITOR COMP REC 20MG X10 MEG,52641,7591619001258,2.73,score_bajo
VASTRON JBE 250MG/5ML X 180ML,28542,7598677000452,10.71,sin_candidato
VASTRON TAB REC 500MG X30 CLEO,25660,7598677000247,12.69,sin_candidato
VAXIDUO OVU 100MG/400MG X7 CLX,25190,7703153041205,10.84,score_bajo
VECTUS TAB/REC 20MG X 1,29011,7592601000495,1.36,score_bajo
VECTUS TAB/REC 20MG X 2,29012,7592601000501,2.7,score_bajo
VECTUS TAB/REC 5MG X 10,30204,7592601000518,2.66,score_bajo
VECTUS TAB/REC 5MG X 20,30212,7592601000525,5.32,score_bajo
VECTUS TAB/REC 5MG X 30,30213,7592601000532,7.99,score_bajo
VEDINOR COMP REC 600MG X15 VARG,24175,7592349723779,13.1,score_bajo
VENACARE CAP 460MG X30 HERB,24110,7592710004230,10.78,sin_candidato
VENACARE CAP 460MG X60,99677,7592710000935,14.66,sin_candidato
VENACTIN CAP BLD 450/50MG X10 VIV,27194,7592432000374,7.6,score_bajo
VENACTIN CAP BLD 450MG/50MG X30 CLX,52506,7592432000527,16.99,score_bajo
VENASPLANT CAP X30 CR JRC,16792,7592307001437,12.7,sin_candidato
VENAXEN CAP LP 150MG X10 FC PHARMA,54336,7593090003462,15.98,sin_candidato
"VERALEN GEL 1,16% 50G COFA",23383,7591818281338,6.72,score_bajo
VERATROL DUO CAP BLD 50MG/200UI X30 FC,52760,7593090002533,13,score_bajo
"VERONIQ TAB 3MG/0,03MG X21 VIV",26034,7703153040673,15.01,sin_candidato
VERTEX TAB 50MG X10 CR 2N,54415,8904464205136,1.08,sin_candidato
VIASEK COMP REC 50MG X1 LETI,5327,7591585311009,1.25,score_bajo
"VICK 44 JBE PED 100/7,5MG CER 120ML FAR",53339,7501001116200,9.62,score_bajo
VICK VAPORUB 12G DISP X12 FAR,26845,75916565,39.12,score_bajo
VICK VAPORUB UNG 100G,3225,7590002012475,21.51,score_bajo
VICZIN TAB MAST 500MG/15MG X30 FC,26928,7593090001871,10.64,sin_candidato
VILDAG/METF TAB REC 50M/500MG X30 ARVEST,50771,8908020242184,10.98,sin_candidato
VINAGRE SIDRA D/MANZ CAP 500MG X30 VAL,25409,617748376337,12.86,sin_candidato
VIOLETA GENCIANA SOL 1% 30ML BIOF,51264,7591616001282,2.4,sin_candidato
VIORESP PVO INH ORAL CAP 13MCG X30 LETI,53424,7591585111432,56.71,sin_candidato
VIT B12 SOL INY IM 1000MCG/ML X3 MEG,9868,7591955002995,8.7,score_bajo
VIT C CAP BLD S/AZU 500MG X30 FC,14290,7593090006692,10.13,score_bajo
VIT C JBE PED 120ML FC,18721,7593090001130,7.53,score_bajo
VIT C TAB MAST 500MG CHICL BLISX10 PHARM,50810,7592454003926,1.31,score_bajo
VIT C TAB MAST 500MG MANDA BLISX10 PHARM,21298,7592454003872,1.31,score_bajo
VIT C TAB MAST 500MG NAR BLIS X10 PHARME,20327,7592454003612,1.31,score_bajo
VIT C TAB MAST TUTTI 500MG BLISX10 PHARM,24327,7592454003629,1.31,score_bajo
VIT D3/K2 TAB 2000IU/150MCG X30 PHARCORP,52746,850033508758,12.99,score_bajo
VIT E C/SELENIO CAP BLD 50MG X30 G PHAR,25266,7597189000240,14.53,score_bajo
VIT E CAP BLD 400MG X30 VIV,9750,7592432005478,13.72,score_bajo
VIT E CAP BLD 400UI X60 ARC IRIS,19795,7592946169710,15.71,score_bajo
VIT E-400 CAP BLD 400UI X50 NOW,53029,733739008909,16.47,score_bajo
VITACELL CAP X60 NAT PREM,17120,7592430001540,7.43,sin_candidato
VITACON C SOL ORAL 100MG/ML 120ML BIOF,25690,7591616002135,3.38,sin_candidato
VITACON MINERALIS JBE PED 180ML NJA BIOF,54397,17599558000254,4.23,sin_candidato
"VITADOLL INOSITOL CAP 650/1,4MGX60 DOLLY",54275,7598928000248,16.3,sin_candidato
VITADOLL-C TAB EFERV 1000MG X20 DOLLY,53405,7598928000132,7.45,sin_candidato
VITADYN C JBE 200MG/5ML NAR 120ML L.O,2502,7591196000767,9.28,score_bajo
VITADYN C TAB EFERV GRAPEFRUIT X10 L.O,1982,7591196000705,13.29,score_bajo
VITADYN C TAB MAST FRUTAS TROP 10X10 L.O,53776,7591196002402,14.86,score_bajo
VITADYN TAB/MAST FRESA 500MG BLI 10X10,54484,7591196007131,15.6,score_bajo
VITALAC KIDS SOL ORAL 120ML B&M,53204,0762497542981,2.86,score_bajo
VITAMIN D3 TAB X60 ETER,23402,0787790467359,15.58,sin_candidato
VITAOVULO OVU 3G X4 VIT OZ,50817,01121508537,7.48,score_bajo
VITAPETIT JBE PED 180ML NJA BIOF,54396,17599558000247,4.91,sin_candidato
VITAVISION CAP X30 L.O,4437,7591196003201,18.23,sin_candidato
VITISIVAL JBE X 180ML,50188,7591020009508,9.68,score_bajo
VITISIVAL PLUS SOL ORAL PED 180ML VLM,52166,7591020009751,9.29,score_bajo
VITOMIT COMP REC ENT 10MG/10MG X30 CCM,53118,7800063312552,11.87,score_bajo
VITREXON JBE 50MG 5ML 120ML VARG,11556,7592349723588,4.23,score_bajo
VITRUM 50 TAB ADU X 100 MA NAT,29132,0311845159717,21.49,sin_candidato
VIUSID SOB 4G X9 AV,21978,8470000291425,24.03,sin_candidato
VIZERUL COMP REC 300MG X10 DLR,8428,7592803001023,10.21,score_bajo
VIZERUL JBE 150MG/10ML 120ML DLR,93730,7592803002389,10.15,score_bajo
"VOLTEN SOL OFT 0,1% 5ML L.O",3845,7591196000538,13.8,sin_candidato
VUSCOBRAS COM/REC 10MG/10MG X30,97613,7592349722192,7.49,score_bajo
WAMPOLE EMUL FRESA 200ML PONCE,27053,7591309262006,3.49,score_bajo
WAMPOLE EMUL FRESA 360ML PONCE,6999,7591309000547,5.34,score_bajo
WAMPOLE EMUL NAR 200ML PONCE,27052,7591309252007,3.49,score_bajo
WAMPOLE EMUL TUTI FRUTTI 200ML PONCE,27051,7591309222000,3.49,score_bajo
WAMPOLE EMUL TUTI FRUTTI 360ML PONCE,1076,7591309000974,5.34,score_bajo
WOMEN PROBIOTIC CAP 20BILLION X 50,50167,733739029065,49.35,sin_candidato
XANEXTRA COM 500MG X 21,29029,7597758001135,12,score_bajo
XARELTO COM/REC 20MG X 14,96610,7795320000481,20.94,score_bajo
XARELTO COMP REC 10MG X10 AVPH,91134,7591165840158,13.62,score_bajo
XARELTO COMP REC 15MG X14 AVPH,96611,7795320000467,19.68,score_bajo
XAROBAN COMP REC 15MG X15 ADIUM,28329,7841141004860,4.55,score_bajo
"XENDA SOL OFT 0,005% 3ML DIEMA",28205,7750778001503,21.82,score_bajo
XUMER COMP REC 60MG X14 ADIUM,28332,7730979097123,7.45,score_bajo
XUMER COMP REC 90MG X14 ADIUM,28333,7730979097116,9.08,score_bajo
XYLITOL PVO 454G,92937,0733739069832,18.27,sin_candidato
"YASMIN COMP REC 3MG/0,03MG X21 AVPH",3768,7896116866189,21.33,score_bajo
YAZ COMP 3 MG/0.02MG X28 AVPH,9337,7896116866417,23.49,score_bajo
YONAL JBE 120ML BIOTECH,3874,7591243856705,7.05,score_bajo
YONALAT JBE 15MG/3MG/5ML 120ML BIOTECH,25271,7591243856729,7.13,score_bajo
