proveedor,descripcion,codigo,codigo_aux,costo_usd,producto_id_bd,nombre_producto_bd,precio_final_usd,estado,motivo
drovencentro,CERCIORAT 1.5MG 1COMP  EXELTIS,7804656600415       ,"CASA DE REPRESENTACIONES FARMACEUTICAS CCM,C.A",4.69,,,,sin_match,sin_candidato
drovencentro,CEROPIOJOS L0P LOCION 240 ML,7593506001426       ,VARGAS C.A.,6.9,,,,sin_match,sin_candidato
drovencentro,CETAPHIL BARRA DERMOLIMPIADORA 127GR,3499320008198       ,"CASA DE REPRESENTACION ARO, S.A.",8.91,,,,sin_match,sin_candidato
drovencentro,CETAPHIL CR HIDRAT FACIAL DIA 88 GR ARO ACIDO HIALURONICO,3499320007986       ,"CASA DE REPRESENTACION ARO, S.A.",28.07,,,,sin_match,sin_candidato
drovencentro,CETAPHIL CREMA 453GR HUMECTANTE HIDRATANTE,3466320012838       ,"CASA DE REPRESENTACION ARO, S.A.",22.75,,,,sin_match,sin_candidato
drovencentro,CETAPHIL EMULSION HIDRATANTE 473 ML.,7897930777743       ,"CASA DE REPRESENTACION ARO, S.A.",22.97,,,,sin_match,sin_candidato
drovencentro,CETAPHIL LIMPIADOR FACIAL DIARIO PIEL GRASA 473ML,3499320015530       ,"CASA DE REPRESENTACION ARO, S.A.",22.98,,,,sin_match,sin_candidato
drovencentro,CETAPHIL LOCION LIMP. PIEL GRASA 237 ML.,3499320003254       ,"CASA DE REPRESENTACION ARO, S.A.",18.07,,,,sin_match,sin_candidato
drovencentro,CETAPHIL LOCION LIMPIADORA 237 ML.,8430351066011       ,"CASA DE REPRESENTACION ARO, S.A.",17.54,,,,sin_match,sin_candidato
drovencentro,CETAPHIL LOCION LIMPIADORA 473 ML.,8430351066035       ,"CASA DE REPRESENTACION ARO, S.A.",21.37,,,,sin_match,sin_candidato
drovencentro,CETAPHIL LOCION ULTRA HUMECTANTE 226GR.,3499320012874       ,"CASA DE REPRESENTACION ARO, S.A.",21.58,,,,sin_match,sin_candidato
drovencentro,CETAPHIL LOCION ULTRA HUMECTANTE 473 ML.,7897930777774       ,"CASA DE REPRESENTACION ARO, S.A.",30.41,,,,sin_match,sin_candidato
drovencentro,CETAPHIL O.H. WATER GEL 48GR,3499320014540       ,"CASA DE REPRESENTACION ARO, S.A.",29.51,,,,sin_match,sin_candidato
drovencentro,CETERIX 10MG  10COMP MEGALABS,7591619001456       ,"MEGALABS VZL, C.A.",1.23,6583,CETERIX 10 mg COMPRIMIDOS,2.05,matched,score=0.904
drovencentro,CETERIX 5MG/5ML SOL ORAL 60ML MEGALABS,7591619001463       ,"MEGALABS VZL, C.A.",2.31,6590,CETERIX 5 mg / 5 mL SOLUCIÓN ORAL,3.85,matched,score=0.927
drovencentro,CETIDEX 5MG/5ML SOL ORAL 120ML PLUSANDEX,7594001102496       ,"LABORATORIO  PLUSANDEX, C.A.",3.2,,,,sin_match,sin_candidato
drovencentro,CETIMAX 10MG  10TAB 10BLIS CETIRIZINA SUPLIMEDIC,220120              ,"DROGUERIA SUPLIMEDIC 501, C.A.",8,,,,sin_match,sin_candidato
drovencentro,CETIRIN 10MG 10TAB CETIRIZINA BLUE MEDICAL,7598127001251       ,REPRESENTACIONES BLUE MEDICAL TRADE C.A.,0.9,,,,sin_match,sin_candidato
drovencentro,CETIRIVAX 10MG 10CAPS BLANDAS VIVAX,7591519002287       ,"CALOX INTERNATIONAL,C.A.",1.74,2826,CETIRIZINA DICLORHIDRATO 10 mg TABLETAS RECUBIERTAS,2.9,matched,score=0.880
drovencentro,CETIRIZINA 10MG  10TAB KMPLUS,730170649227        ,"CASA DE REPRESENTACIONES MARQUEZ Y KOTEICH, C.A.",0.59,,,,sin_match,sin_candidato
drovencentro,CETIRIZINA 10MG 10COMP PLUSANDEX,7594001101802       ,"LABORATORIO  PLUSANDEX, C.A.",0.97,,,,sin_match,sin_candidato
drovencentro,CETIRIZINA 10MG 10COMP REC LETI,7591585174581       ,"LABORATORIOS LETI,S.A.V",1.14,2348,CETIRIZINA 10 mg COMPRIMIDOS RECUBIERTOS,1.9,matched,score=0.896
drovencentro,CETIRIZINA 10MG 10COMP SPEFAR,7590027001317       ,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",2.76,3869,CETIRIZINA CLORHIDRATO 10 mg / mL SOLUCION ORAL GOTAS,4.6,matched,score=0.900
drovencentro,CETIRIZINA 10MG 10TAB BUKA,675696260009        ,LABORATORIOS BUKA C.A.,0.77,,,,sin_match,sin_candidato
drovencentro,CETIRIZINA 10MG 10TAB LA SANTE,7592454138185       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",1.35,,,,sin_match,sin_candidato
drovencentro,CETIRIZINA 10MG 40BLT 10TAB MULTIPACK LAPROFF,7703038050155       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",27.89,,,,sin_match,sin_candidato
drovencentro,CETIRIZINA 1MG/ML JBE 60ML KIMICEG,7592616083018       ,"LABORATORIOS  KIMICEG, C.A.",1.83,3050,CETIRIZINA 1 mg / mL SOLUCION ORAL,3.05,matched,score=0.915
drovencentro,CETIRIZINA 1MG/ML SOL 60ML GENVEN,7591585174598       ,"LABORATORIOS LETI,S.A.V",2.58,2917,CETIRIZINA 1 mg / mL SOLUCION ORAL,4.3,matched,score=0.925
drovencentro,CETIRIZINA 5MG/5ML 60ML SOL ORAL LA SANTE,7592454004206       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",3.26,,,,sin_match,sin_candidato
drovencentro,CETIRIZINA 5MG/5ML JBE 60ML MEDICAL GROUP,736372692245        ,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A.",2.5,,,,sin_match,sin_candidato
drovencentro,CETIRIZINA CLORHIDRATO 10MG 10TAB BIOTECH,7591243808827       ,"BIOTECH LABORATORIOS, C.A",1.19,636,CLORHIDRATO DE MORFINA 10 mg / mL SOLUCION INYECTABLE,1.98,matched,score=0.750
drovencentro,CETOPIC SERUM VIT C TOPICA 30ML,7703281020004       ,"MEGALABS VZL, C.A.",12.98,4399,"DERMOSUPRIL C 0,1 % - 3 % CREMA TOPICA",21.63,matched,score=0.602
drovencentro,CETRAL 10MG 10TAB SIEGFRIED,7592601100690       ,LABORATORIOS SIEGFRIED S.A.,1.25,2518,CETRAL 10 mg TABLETAS,2.08,matched,score=0.906
drovencentro,CETRAL D SOL ORAL 5MG-60MG/5ML 60ML SIEGFRIED,7592601101147       ,LABORATORIOS SIEGFRIED S.A.,6.33,2524,CETRAL 10 mg / mL SOLUCION ORAL,10.55,matched,score=0.586
drovencentro,CETRAL GOTAS 10MG 10ML SIEGFRIED,7592601100706       ,LABORATORIOS SIEGFRIED S.A.,2.66,2524,CETRAL 10 mg / mL SOLUCION ORAL,4.43,matched,score=0.905
drovencentro,CETRAL SOL 5MG/5ML 60ML SIEGFRIED,7592601100928       ,LABORATORIOS SIEGFRIED S.A.,3.88,3110,CETRAL 5 mg / 5 mL SOLUCION ORAL,6.47,matched,score=0.914
drovencentro,CETRIAXIN 1G  1AMP CEFTRIAXONA BLUE MEDICAL,7598127000612       ,REPRESENTACIONES BLUE MEDICAL TRADE C.A.,2.94,,,,sin_match,sin_candidato
drovencentro,CEUMID 1000MG 30COMP REC KLINOS,7730969300578       ,"MEGALABS VZL, C.A.",34.46,,,,sin_match,sin_candidato
drovencentro,CEVAX 500MG 15CAPS BLANDAS VIVAX,7592432901381       ,"CALOX INTERNATIONAL,C.A.",5.67,3153,VITAMINA C 500 mg TABLETAS MASTICABLES SABOR A PIÑA,9.45,matched,score=0.876
drovencentro,CEVAX 500MG 30CAP BLANDAS VIVAX,7592432007649       ,"CALOX INTERNATIONAL,C.A.",9.18,3153,VITAMINA C 500 mg TABLETAS MASTICABLES SABOR A PIÑA,15.3,matched,score=0.873
drovencentro,CEVAX ZINC 500MG/7.5MG 15CAPS BLANDAS VIVAX,7592432000138       ,"CALOX INTERNATIONAL,C.A.",6.36,3153,VITAMINA C 500 mg TABLETAS MASTICABLES SABOR A PIÑA,10.6,matched,score=0.752
drovencentro,CEVAX ZINC 500MG/7.5MG 30CAPS BLANDAS VIVAX,7591519002324       ,"CALOX INTERNATIONAL,C.A.",10.18,3153,VITAMINA C 500 mg TABLETAS MASTICABLES SABOR A PIÑA,16.97,matched,score=0.752
drovencentro,CHAMPU BAF TRATAMIENTO CAPILAR 230 ML.,112255004310        ,"LABORATORIO FARMAGENIK,C.A",8.03,,,,sin_match,sin_candidato
drovencentro,CHAMPU PIRITON TRATAMIENTO CAPILAR 230ML,112255008264        ,"LABORATORIO FARMAGENIK,C.A",7.53,,,,sin_match,sin_candidato
drovencentro,CHAMPU VITAGENIK T CAPILAR ANTICAIDA 230ML,112255004648        ,"LABORATORIO FARMAGENIK,C.A",6.08,,,,sin_match,sin_candidato
drovencentro,CHANCA PIEDRA 400MG  60CAPS HERBAPLANT,7592710000478       ,LABORATORIOS HERBAPLANT C.A.,9.31,,,,sin_match,sin_candidato
drovencentro,CHANCA PIEDRA 400MG 30CAPS HERBAPLANT,7592710003813       ,LABORATORIOS HERBAPLANT C.A.,7.53,,,,sin_match,sin_candidato
drovencentro,CHANCAPIEDRA 500MG 70CAPS ABEJITA,7597134002114       ,FABIO MEJIA OSPINA  (LABORATORIO LA ABEJITA),5.79,,,,sin_match,sin_candidato
drovencentro,CHERRY BETUN PARA CALZADO NEGRO 12GR,7702626102696       ,"LABORATORIOS FISA,C.A",1.67,,,,sin_match,sin_candidato
drovencentro,CHICCO CHAMPU MANZANILLA 200ML BABY SKIN,7591061640111       ,"PHARSANA DE VENEZUELA C,A",3.47,,,,sin_match,sin_candidato
drovencentro,CHICCO CHAMPU NORMAL BABY SKIN 100CC,7591061640203       ,"PHARSANA DE VENEZUELA C,A",2.09,,,,sin_match,sin_candidato
drovencentro,CHICCO CHAMPU ORIGINAL 200ML BABY SKIN,7591061650332       ,"PHARSANA DE VENEZUELA C,A",3.58,,,,sin_match,sin_candidato
drovencentro,CHICCO CHAMPU ORIGINAL 400ML BABY SKIN,7591061640302       ,"PHARSANA DE VENEZUELA C,A",6.76,,,,sin_match,sin_candidato
drovencentro,CHICCO CHAMPU ROMERO 400ML BABY SKIN,7591061640432       ,"PHARSANA DE VENEZUELA C,A",6.23,,,,sin_match,sin_candidato
drovencentro,CHICCO COLONIA BABY SKIN 220ML,7591061640173       ,"PHARSANA DE VENEZUELA C,A",4.32,,,,sin_match,sin_candidato
drovencentro,CHICCO COTONCITO BABY SKIN 300 HISOPOS,7591061640227       ,"PHARSANA DE VENEZUELA C,A",2.79,,,,sin_match,sin_candidato
drovencentro,CHICCO COTONCITO BABY SKIN 60 HISOPOS,7591061640272       ,"PHARSANA DE VENEZUELA C,A",1.05,,,,sin_match,sin_candidato
drovencentro,CHICCO JABON EN BARRA PARA NIÑOS 90G,7591066140036       ,"PHARSANA DE VENEZUELA C,A",1.73,,,,sin_match,sin_candidato
drovencentro,CHICCO JABON LIQ HIDROLIZADA DE TRIGO BABY SKIN 400ML,7591061640449       ,"PHARSANA DE VENEZUELA C,A",9.67,,,,sin_match,sin_candidato
drovencentro,CHICCO LOCION BABY SKIN 100 CC,7591061650424       ,"PHARSANA DE VENEZUELA C,A",2.98,,,,sin_match,sin_candidato
drovencentro,CHICCO PAÑAL TALLA G REG 20UND,7591353516209       ,"PHARSANA DE VENEZUELA C,A",5.53,,,,sin_match,sin_candidato
drovencentro,CHICCO PAÑAL TALLA M REG 20UND,7591353516100       ,"PHARSANA DE VENEZUELA C,A",5.14,,,,sin_match,sin_candidato
drovencentro,CHICCO PAÑAL TALLA XG REG 20UND,7591353516308       ,"PHARSANA DE VENEZUELA C,A",5.7,,,,sin_match,sin_candidato
drovencentro,CHICCO TALCO BABY SKIN  200 GR,7591061640166       ,"PHARSANA DE VENEZUELA C,A",4.72,,,,sin_match,sin_candidato
drovencentro,CHICCO TALCO BABY SKIN 100G,7591061640481       ,"PHARSANA DE VENEZUELA C,A",2.66,,,,sin_match,sin_candidato
drovencentro,CHICCO TH CON PROTEINA DE TRIGO 72 UND BABY SKIN,7591061400005       ,"PHARSANA DE VENEZUELA C,A",2.31,,,,sin_match,sin_candidato
drovencentro,CHICCO TH PROTEINA TRIGO BABY SKIN 24 UND,7591061640609       ,"PHARSANA DE VENEZUELA C,A",0.71,,,,sin_match,sin_candidato
drovencentro,CHICCO TH PROTEINA TRIGO BABY SKIN 48 UND,7591061640081       ,"PHARSANA DE VENEZUELA C,A",1.22,,,,sin_match,sin_candidato
drovencentro,CHIPS AHOY 6S 168 GRS  MONDELEZ,7590011138104       ,"MONDELEZ VZ, C.A.",2.56,,,,sin_match,sin_candidato
drovencentro,CHIQUILIN CINNAMON CANELA 16UND 200GR PUIG,7591082001717       ,C.A. SUCESORA DE JOSE PUIG & CIA,1.77,,,,sin_match,sin_candidato
drovencentro,CHOCOLATE COOKY CHIPS BOLSA  200GR PUIG,7591082001977       ,C.A. SUCESORA DE JOSE PUIG & CIA,2.97,,,,sin_match,sin_candidato
drovencentro,CHOLINE 250MG + INOSITOL 250MG  60CAPS WALIFE,7592710003295       ,"WALIFE NUTRITION, C.A.",10.25,,,,sin_match,sin_candidato
drovencentro,CIBRALIP 100MG 30CAP CIPROFIBRATO FC P,7593090003172       ,LABORATORIOS FC PHARMA C.A.,14.46,,,,sin_match,sin_candidato
drovencentro,CICA-BRU CREMA DERMORESTAURADORA  30GR,7592090000655       ,"BRUPHARM, C.A",9.03,,,,sin_match,sin_candidato
drovencentro,CICLESONA-T INH AD 200MCG/6MCG/ 9MC BIOMERCY,890410708034        ,"BIOMERCY GROUP, C.A",22.63,,,,sin_match,sin_candidato
drovencentro,CICLOFTAL 1% SOLUC OFT 15ML OFTALMI,7591196000064       ,"LABORATORIOS L.O OFTALMI, C.A",33.24,2363,CICLOFTAL1 % SOLUCION OFTALMICA,55.4,matched,score=0.602
drovencentro,CICLOGYNON 0.15MG/0.03MG 21TAB TIARES,8904250520900       ,"COMERCIALIZADORA TIARES, C.A",8.04,,,,sin_match,sin_candidato
drovencentro,CICLOKAN 500MG 21COMP REC KLINOS,7591619519227       ,"MEGALABS VZL, C.A.",20.43,5166,CICLOKAN 500 mg COMPRIMIDOS RECUBIERTOS,34.05,matched,score=0.775
drovencentro,CICLOKAN 500MG/5ML 1AMP ROEMMERS,7594000491744       ,"MEGALABS VZL, C.A.",4.65,830,CICLOKAN 500 mg / 5 mL SOLUCION INYECTABLE PARA INFUSION INTRAVENOSA,7.75,matched,score=0.719
drovencentro,CIFARCAINA 1% SOL 100ML BEHRENS,7592637000155       ,"LABORATORIO BEHRENS , C.A.",8.36,391,CIFARCAINA AL 1 % SOLUCION INYECTABLE,13.93,matched,score=0.761
drovencentro,CIFARCAINA HIPERBARA 5% 2ML SOL INY 2AMP BEHRENS,7592637000889       ,"LABORATORIO BEHRENS , C.A.",8.08,399,CIFARCAINA HIPERBARA AL 5 % SOLUCION INYECTABLE,13.47,matched,score=0.661
drovencentro,CIFLOX 500MG 14 COMP REC MEGALABS,7591619000565       ,"MEGALABS VZL, C.A.",6.28,,,,sin_match,sin_candidato
drovencentro,CILOSTAZOL 100MG  30TAB REC CLEO,7598677000711       ,"CORPORACIÓN CLEOPHARMA, C.A",9.75,,,,sin_match,sin_candidato
drovencentro,CILOSTAZOL 50MG  30TAB CILOSTUNI,7598852001786       ,"LABORATORIO  UNIPHARMA, C.A.",7.41,,,,sin_match,sin_candidato
drovencentro,CILOSTAZOL 50MG  30TAB H&M,0793969044375       ,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A.",4.12,,,,sin_match,sin_candidato
drovencentro,CILOSTAZOL 50MG  30TAB REC DAC,7598578001022       ,"MEDICAMENTOS DAC 55, C.A.",5.36,,,,sin_match,sin_candidato
drovencentro,CILOSTAZOL 50MG 30TAB CLEO,7598677000391       ,"CORPORACIÓN CLEOPHARMA, C.A",7.21,,,,sin_match,sin_candidato
drovencentro,CIMAKID 100MG/5ML SUSP ORAL 60ML CEFIXIMA TIARES,199284724006        ,"COMERCIALIZADORA TIARES, C.A",4.15,,,,sin_match,sin_candidato
drovencentro,CINAREN 25MG 30COMP DOLLDER,7592803004116       ,ESPECIALIDADES DOLLDER CA,3.65,,,,sin_match,sin_candidato
drovencentro,CINAREN 75MG 20CAPS DOLLDER,7592803000118       ,ESPECIALIDADES DOLLDER CA,3.66,,,,sin_match,sin_candidato
drovencentro,CINNARIZINA 75MG 10 TAB CALOX,7591519007060       ,"CALOX INTERNATIONAL,C.A.",2.26,3672,CINNARIZINA 75 mg CAPSULAS,3.77,matched,score=0.880
drovencentro,CIPROFIBRATO 100MG 30TAB LA SANTE,7703763268863       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",13.89,,,,sin_match,sin_candidato
drovencentro,CIPROFLOX 500MG 12TAB ELMOR,7591062901181       ,LABORATORIOS ELMOR S.A.,5.09,2146,CIPROFLOX 500 mg TABLETAS RECUBIERTAS,8.48,matched,score=0.724
drovencentro,CIPROFLOXACINA 200MG/100ML SOL INY IPS,7597285000373       ,"IPS DE VENEZUELA, C.A.",1.36,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 400MG/200ML SOL INY 1 AMP DISTRILAB,7598252001706       ,"CASA DE REPRESENTACION DISTRILAB, C.A.",5.79,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 400MG/200ML SOL INY 200ML 1AMP CIPROBAC MEDVAL,7501125106132       ,"MEDVAL, C.A.",8.78,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG  10TAB JKN MED,7590166240066       ,"GRUPO JKN MED, C.A",1.6,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG  14 COMP REC VARGAS,7592349723649       ,"LABORATORIOS VARGAS, S.A",4.84,3788,CIPROFLOXACINA 500 mg COMPRIMIDOS RECUBIERTOS,8.07,matched,score=0.881
drovencentro,CIPROFLOXACINA 500MG  6TAB VENEQUIMEX,7597285000090       ,"PRODUCTOS VENEQUIMEX, C.A.",1.16,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10 TAB KMPLUS,6921875010052       ,"CASA DE REPRESENTACIONES MARQUEZ Y KOTEICH, C.A.",2.73,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10 TAB MEDICAL GROUP,736372722515        ,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A.",1.36,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10 TAB QUIM-FAR,7598484001031       ,"LABORATORIO QUIM-FAR, C.A",1.28,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10TAB ANGELUS,7598176000021       ,"INVERSIONES ANGELUS HEALTH, C.A",1.76,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10TAB ARTE MEDICO,731946648451        ,"DISTRIBUIDORA ARTE MEDICO, C.A.",1.94,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10TAB DAC 55,7598578000094       ,"MEDICAMENTOS DAC 55, C.A.",3.63,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10TAB DISTRILAB,7598252101130       ,"CASA DE REPRESENTACION DISTRILAB, C.A.",1.98,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10TAB LA SANTE,7703763997923       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",3.79,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 14COMP REC LETI,7591585473660       ,"LABORATORIOS LETI,S.A.V",4.56,4843,CIPROFLOXACINA 500 mg COMPRIMIDOS RECUBIERTOS DE LIBERACION PROGRAMADA,7.6,matched,score=0.897
drovencentro,CIPROFLOXACINA 500MG 14TAB CALOX,7591519001716       ,"CALOX INTERNATIONAL,C.A.",4.87,2357,CIPROFLOXACINA 500 mg TABLETAS RECUBIERTAS,8.12,matched,score=0.907
drovencentro,CIPROFLOXACINA 500MG 30BLT 10TAB MULTIPACK LAPROFF,7703038050179       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",97.51,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 6TAB ALESS,7597758000077       ,ALESS PHARMACEUTICALS CA,0.82,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 6TAB KIMICEG,7592616100012       ,"LABORATORIOS  KIMICEG, C.A.",1.74,2759,CIPROFLOXACINA 500 mg TABLETAS RECUBIERTAS,2.9,matched,score=0.907
drovencentro,CIPROFLOXACINA 500MG 6TAB LA SANTE,7703763301133       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",2.56,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 500MG X 6 GEN DE CALIDAD,7592349832235       ,"LABORATORIOS VARGAS, S.A",2.07,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINA 750MG 6COMP SPEFAR,7590027001010       ,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",4.74,2980,CIPROFLOXACINA 750 mg COMPRIMIDOS RECUBIERTOS,7.9,matched,score=0.904
drovencentro,CIPROFLOXACINO 200MG/100ML SOL INFUS BLUE MEDICAL,7598127000797       ,REPRESENTACIONES BLUE MEDICAL TRADE C.A.,1.58,,,,sin_match,sin_candidato
drovencentro,CIPROFLOXACINO 500MG 10TAB REC BLUE MEDICAL,7598127001558       ,REPRESENTACIONES BLUE MEDICAL TRADE C.A.,1.42,,,,sin_match,sin_candidato
drovencentro,CIPROMAX 500MG  10TAB  10BLIS CIPROFLOXACINA SUPLIMEDIC,220121              ,"DROGUERIA SUPLIMEDIC 501, C.A.",12.92,,,,sin_match,sin_candidato
drovencentro,CIPROQUIN 200MG/100ML INF 1 BEHRENS,7592637397064       ,"LABORATORIO BEHRENS , C.A.",6.37,,,,sin_match,sin_candidato
drovencentro,CIPROTAN 500MG  20TAB ZORIAK CIPROFLOXACINA,8903489000252       ,"ZORIAK, C.A.",3.84,,,,sin_match,sin_candidato
drovencentro,CIRNAPREM  60CAPS NATURAL P,7592430000086       ,"LABORATORIO NATURAL PREMIUM, C.A.",3.56,,,,sin_match,sin_candidato
drovencentro,CIRUELAX FORTE 125MG  24COMP REC,7803510001931       ,"MEGALABS VZL, C.A.",5.1,,,,sin_match,sin_candidato
drovencentro,CIRUELAX FORTE 125MG 10BLISTER  10COMP REC,7803510002549       ,"MEGALABS VZL, C.A.",23.37,,,,sin_match,sin_candidato
drovencentro,CIRUELAX MINITABS 75MG 10BLISTER  10COMP REC,7803510003430       ,"MEGALABS VZL, C.A.",18.73,,,,sin_match,sin_candidato
drovencentro,CISTAFLUX 100MG  30TAB  ZORIAK CILOSTAZOL,7599112000501       ,"ZORIAK, C.A.",7.62,,,,sin_match,sin_candidato
drovencentro,CITALOPRAM 40MG 10TAB MT,8904464206126       ,"MT GLOBAL CARE, C.A.",2.71,,,,sin_match,sin_candidato
drovencentro,CITIC 500MG  30COMP REC VARGAS,7592349002485       ,"LABORATORIOS VARGAS, S.A",17.73,,,,sin_match,sin_candidato
drovencentro,CITICOLINA 500 MG 10 TAB CALOX,7591519000559       ,"CALOX INTERNATIONAL,C.A.",14.71,5102,CITICOLINA 500 mg TABLETAS RECUBIERTAS,24.52,matched,score=0.932
drovencentro,CITICOLINA 500MG  30TAB DISTRILAB,7598252101819       ,"CASA DE REPRESENTACION DISTRILAB, C.A.",17.98,,,,sin_match,sin_candidato
drovencentro,CITICOLINA 500MG 10COMP UNICOLINA,7598852000123       ,"LABORATORIO  UNIPHARMA, C.A.",6.68,,,,sin_match,sin_candidato
drovencentro,CITICOLINA 500MG 30TAB CALOX,7591519316162       ,"CALOX INTERNATIONAL,C.A.",35.14,5102,CITICOLINA 500 mg TABLETAS RECUBIERTAS,58.57,matched,score=0.905
drovencentro,CITRA MAGNESIO+VIT C 60TAB FITOSANA,7599700001156       ,ALIMENTOS NUTRACEUTICOS FITOSANA C.A.,7.24,,,,sin_match,sin_candidato
drovencentro,CITRATO DE CALCIO C/ VIT D3 30TAB PHARMATECH,7597189000097       ,"GRUPO PHARMATECH, C.A.",9.58,,,,sin_match,sin_candidato
drovencentro,CITRATO DE CALCIO+MAGNESIO 300/250MG 60CAPS BIOINFINITY,7592710005985       ,"CASA DE REPRESENTACIONES BIOINFINITY 8008, C.A.",8.37,,,,sin_match,sin_candidato
drovencentro,CITRATO DE CALCIO+VIT D3 500/250MG  60CAPS BIOINFINITY,7592710005961       ,"CASA DE REPRESENTACIONES BIOINFINITY 8008, C.A.",9.42,,,,sin_match,sin_candidato
drovencentro,CITRATO DE MAGNESIO  500MG  60CAPS HERBAPLANT,7592710005558       ,LABORATORIOS HERBAPLANT C.A.,8.26,,,,sin_match,sin_candidato
drovencentro,CITRATO DE MAGNESIO 500MG  30CAPS NATURISTIK,741754452003        ,INVERSIONES LINOFLAX C.A,6.21,,,,sin_match,sin_candidato
drovencentro,CITRATO DE MAGNESIO 500MG  60CAPS NATURISTIK,799192144073        ,INVERSIONES LINOFLAX C.A,8.52,,,,sin_match,sin_candidato
drovencentro,CITRATO DE MAGNESIO 500MG 10CAPS  BLISTER NATURAL SYSTEMS,646824259011        ,"CORPORACION EMCETA, C.A",2.65,,,,sin_match,sin_candidato
drovencentro,CITRATO DE MAGNESIO 500MG 70CAPS ABEJITA,7597134001094       ,FABIO MEJIA OSPINA  (LABORATORIO LA ABEJITA),7.38,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 1 LT RECETTMARKET,7594001455868       ,"LABORATORIO RECETTEMARK, C.A.",8.85,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 10% FRESA 240ML FSI,7592368003456       ,"LABORATORIO FSI., C.A.",2.65,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 10% FRESA 950ML FSI,7592368003128       ,"LABORATORIO FSI., C.A.",6.12,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 10% JBE 1LT RECETTMARKET,7594001450900       ,"LABORATORIO RECETTEMARK, C.A.",13.87,,,,sin_match,sin_candidato
drovencentro,"CITRATO DE POTASIO 10,8% SIN AZUCAR 500ML FARMAGENIK",112345202244        ,"LABORATORIO FARMAGENIK,C.A",5.62,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 10.8%  1L FARMAGENIK,25526479            ,"LABORATORIO FARMAGENIK,C.A",7.13,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 10.8% 500ML FARMAGENIK,112345202237        ,"LABORATORIO FARMAGENIK,C.A",4.64,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 10.8% FRAMBUESA 950ML  FSI,7592368003272       ,"LABORATORIO FSI., C.A.",6.28,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 10.8% FRESA 240ML  FSI,7592368003449       ,"LABORATORIO FSI., C.A.",2.71,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 1000ML ABEJITA,7597134001063       ,FABIO MEJIA OSPINA  (LABORATORIO LA ABEJITA),10.23,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 240ML LYA,7599028000107       ,"LABORATORIOS LYA, C.A",4.26,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 500ML ABEJITA,7597134000868       ,FABIO MEJIA OSPINA  (LABORATORIO LA ABEJITA),7.31,,,,sin_match,sin_candidato
drovencentro,CITRATO DE POTASIO 500ML LYA,7599028000114       ,"LABORATORIOS LYA, C.A",6.71,,,,sin_match,sin_candidato
