id,sku,nombre_comercial,molecula,forma,laboratorio,fuente_inhrr_ef
"37447","ME25639","AMOXICILINA 250 mg / 5 mL POLVO PARA SUSPENSION","Amoxicilina","POLVO PARA RECONSTITUCION","SYNTOFARMA, S.A.","E.F.G.25.639"
"37461","ME24592/2","ANASMOL 5 mg X 10 COMPRIMIDOS","Warfarina","COMPRIMIDOS","MEGALABS VZL, C.A.","E.F.24.592"
"37466","ME31329/4","ANGRIP X 15 COMPRIMIDOS","","COMPRIMIDOS","MEGALABS VZL, C.A.","E.F.31.329"
"37472","ME39619","ANTAAR 10 mg X 30 TABLETAS RECUBIERTAS","Bisoprolol","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.39.619"
"37477","ME42860","APIRET 160 mg / 5 mL SOLUCION ORAL","","SOLUCION ORAL","LABORATORIOS L.O. OFTALMI, C.A.","E.F.42.860"
"37478","ME43224","APIRET 500 mg X 10 TABLETAS","Acetaminofen","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.43.224"
"37479","ME42943","APIRETFLU DIA X 6 GRANULADO","Acetaminofen - Cafeina","GRANULADOS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.42.943"
"37486","ME37211/3","ARANDA 2,5 mg - 50 mg X 30 CAPSULAS","Losartan","CAPSULAS","ACHE LABORATORIOS FARMACEUTICOS S.A.","E.F.37.211"
"37487","ME37212","ARANDA 5 mg - 100 mg X 10 CAPSULAS","Losartan","CAPSULAS","ACHE LABORATORIOS FARMACEUTICOS S.A.","E.F.37.212"
"37500","ME42248","ASARAP 15 mg X 30 COMPRIMIDOS RECUBIERTOS","Rivaroxaban","COMPRIMIDOS","LABORATORIOS LETI S.A.V.","E.F.42.248"
"37501","ME42294","ASARAP 20 mg X 30 COMPRIMIDOS RECUBIERTOS","Rivaroxaban","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.42.294"
"37503","ME17492","ASCAFYL X 10 TABLETAS RECUBIERTAS","Acetaminofen - Cafeina","TABLETAS","LABORATORIOS SIEGFRIED S.A.","E.F.17.492"
"37512","ME25816","ATENOLOL 100 mg X 30 TABLETAS","Atenolol","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.25.816"
"37516","ME39468/3","ATORVACOF 20 mg X 30 TABLETAS RECUBIERTAS","Atorvastatina","TABLETAS","LABORATORIO COFASA, S.A.","E.F.39.468"
"37525","ME32812","ATORVASTATINA 20 mg X 30 TABLETAS RECUBIERTAS","Atorvastatina","TABLETAS","LABORATORIOS LA SANTE, C.A.","E.F.G.32.812"
"37535","ME34732","AVODART 0,5 mg CAPSULAS BLANDAS","Dutasterida","CAPSULAS","DELPHARM POZNAN SPOLKA AKCYJNA UL.","E.F.34.732"
"37567","ME37878","BETADUO 6,430 mg - 2,631 mg / mL X 1 AMPOLLAS","","INYECTABLE","PHARMAYECT, S.A.","E.F.37.878"
"37570","ME16115","BETAGEN SOLSPEN X 1 AMPOLLAS","","INYECTABLE","BIOTECH LABORATORIOS, C.A.","E.F.16.115"
"37576","ME42551","BILOL 2,5 mg X 10 TABLETAS RECUBIERTAS","","TABLETAS","SWISS PARENTERALS Ltd.","E.F.42.551"
"37595","ME43390","BISOPROLOL FUMARATO 1,25 mg X 15 TABLETAS RECUBIERTAS","","TABLETAS","SYNOKEM PHARMACEUTICALS LIMITED","E.F.G.43.390"
"37590","ME39140","BISOPROLOL FUMARATO 2,5 mg X 30 COMPRIMIDOS RECUBIERTOS","Bisoprolol","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.39.140"
"37592","ME42421","BISOPROLOL FUMARATO 10 mg X 30 COMPRIMIDOS RECUBIERTOS","Bisoprolol","COMPRIMIDOS","LABORATORIOS SPEFAR VENEZOLANOS, S.A.","E.F.G.42.421"
"37604","ME35864","BRASARTAN 160 mg X 30 TABLETAS RECUBIERTAS","Valsartan","TABLETAS","LABORATORIOS FARMA S.A.","E.F.35.864"
"37610","ME43576","BROFLEMA 4 mg - 5 mL JARABE","Bromhexina","JARABE","BIOTECH LABORATORIOS, C. A.","E.F.43.576"
"37618","ME44085","BROMURO DE IPRATROPIO 20 mcg / DOSIS SOLUCIÓN PARA INHALACIÓN ORAL","Bromuro De Ipratropio Monohidratado","SOLUCION ORAL","HEILONJIANG PROVIDENCE FULEKANG PHARMACEUTICAL COMPANY LTD","E.F.G.44.085"
"37624","ME29895","BRUGESIC PLUS 600 mg X 10 POLVO PARA SOLUCION ORAL","Ibuprofeno","POLVO PARA RECONSTITUCION","LABORATORIOS ELMOR, S.A.","E.F.29.895"
"37626","ME30917","BUDECORT 1 mg / mL SUSPENSION PARA INHALAR","Budesonida","SUSPENSION ORAL","LABORATORIOS L.O. OFTALMI, C.A.","E.F.30.917"
"37634","ME43035/2","BUTAL 8 mg X 10 TABLETAS RECUBIERTAS","Betahistina","TABLETAS","LABORATORIOS SIEGFRIED S.A.","E.F.43.035"
"37660","ME35007/2","CANDESARTAN CILEXETIL 16 mg X 10 TABLETAS","Candesartan","TABLETAS","LABORATORIOS VALMOR, C.A.","E.F.G.35.007"
"37637","ME30197","CALCIBON 200 mg X 30 TABLETAS RECUBIERTOS","","TABLETAS","LABORATORIOS FARMA S.A.","E.F.30.197"
"37665","ME40335","CANFIR 500 mg X 30 COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA","","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.40.335"
"37667","ME43828","CANTIP 8 mg X 30 COMPRIMIDOS","Candesartan Cilexetilo","COMPRIMIDOS","INTECH HEALTHCARE","E.F.43.828"
"37685","ME1642","CARBONATO DE LITIO 300 mg X 20 CAPSULAS","Litio","CAPSULAS","INDUSTRIAS DE MEDICAMENTOS GENERICOS R.X., C.A.","P.F.G.1.642"
"37690","ME33806","CARVEDIL 6,25 mg X 30 TABLETAS RECUBIERTAS","Carvedilol","TABLETAS","MACLEODS PHARMACEUTICALS LTD.","E.F.33.806"
"37694","ME38916/4","CARVEDILOL 6,5mg X 20 TABLETAS","Carvedilol","TABLETAS","OKASA PHARMA ,PVT,LTDA","E.F.G.38.916"
"37682","ME33422/2","CARBATIL 12,5 mg X 10 TABLETAS","Carvedilol","TABLETAS","BIOTECH LABORATORIOS, C. A.","E.F.33.422"
"37709","ME40269","CEFALEXINA 125 mg / 5 mL POLVO PARA SUSPENSION ORAL","Cefalexina","POLVO PARA RECONSTITUCION","EMPRESA FARMACEUTICA ""8 DE MARZO""","E.F.G.40.269"
"37714","ME44329","CEFIXIMA 400 mg X 5 TABLETAS RECUBIERTAS","Cefixima","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.44.329"
"37715","ME44129","CEFIXIMA 400 mg X 10 TABLETAS DISPERSABLES","Cefixima","TABLETAS","BAROQUE PHARMACEUTICALS PVT LTD","E.F.G.44.129"
"37717","HO43171","CEFOPERAZONA - SULBACTAM 1 g - 0,5 g X 1 AMPOLLAS","Sulbactam","INYECTABLE","REYOUNG PHARMACEUTICAL Co., Ltd.","E.F.G.43.171"
"37718","ME43917","CEFOTAS 500 mg X 20 CAPSULAS","Cefadroxilo","CAPSULAS","SYNTOFARMA S.A.","E.F.43.917"
"37724","ME43858","CETERIX 5 mg / 5 mL SOLUCIÓN ORAL","Cetirizina","SOLUCION ORAL","MEGALABS VZL, C.A.","E.F.43.858"
"37729","ME32490","CETIRIZINA 1 mg / mL SOLUCION ORAL","Cetirizina","SOLUCION ORAL","LABORATORIOS KIMICEG, C.A.","E.F.G.32.490"
"37735","ME33334/3","VITAMINA C 500 mg X 30 TABLETAS MASTICABLES SABOR A PIÑA","","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.33.334"
"37739","ME27924","CICLOFTAL1 % SOLUCION OFTALMICA","Ciclopentolato","SOLUCION OFTALMICA","LABORATORIOS L.O. OFTALMI, C.A.","E.F.27.924"
"37742","HO9190","CIFARCAINA AL 2 % X 2 AMPOLLAS","","INYECTABLE","LABORATORIO BEHRENS, C.A.","E.F.9.190"
"37743","HO9189","CIFARCAINA AL 1 % SOLUCION INYECTABLE","","INYECTABLE","LABORATORIO BEHRENS, C.A.","E.F.9.189"
"37749","ME39629","PROFITIP 100 mg X 30 TABLETAS","","TABLETAS","MACLEODS PHARMACEUTICALS LTD.","E.F.39.629"
"37756","ME27827/3","CIPROFLOXACINA 500 mg X 6 TABLETAS RECUBIERTAS","","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.27.827"
"37758","ME27827/2","CIPROFLOXACINA 500 mg X 5 TABLETAS RECUBIERTAS","","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.27.827"
"37769","ME42521","CITRAPOL SOLUCION","Citrico Acido","LOCION","S.M. PHARMA, C.A.","E.F.42.521"
"37775","ME29289","CLENBUNAL 0,014 mg / mL SOLUCION ORAL","","SOLUCION ORAL","MEGALABS VZL, C.A.","E.F.29.289"
"37779","ME25351","CLENBUNAL 0,01 mg / 5 mL JARABE","","JARABE","MEGALABS VZL, C.A.","E.F.25.351"
"37783","ME44654","CLINDAMICINA 300 mg X 16 CAPSULAS","Clindamicina","CAPSULAS","ANMOL HEALTHCARE LABORATORY PVT, LTD.","E.F.G.44.654"
"37784","ME31466","CLINDAMICINA 300 mg X 20 CAPSULAS","Clindamicina","CAPSULAS","LABORATORIOS LA SANTE, S.A.","E.F.G.31.466"
"37789","ME33200","CLONATRIL 0,5 mg X 30 COMPRIMIDOS","Clonazepam","COMPRIMIDOS","MEGALABS VZL,C.A.","E.F.33.200"
"37795","HO31483/3","CLONIDINA CLORHIDRATO 0,150 mg / mL X 30 AMPOLLAS","","INYECTABLE","LABORATORIOS VALMOR, C.A.","E.F.G.31.483"
"37807","ME34774","CLOPIDOGREL 75 mg X 30 TABLETAS RECUBIERTAS","Clopidogrel","TABLETAS","LABORATORIOS SIEGFRIED S.A.","E.F.G.34.774"
"37816","ME43585/3","DOPALEN 200 mg X 20 CÁPSULAS DE LIBERACIÓN PROLONGADA","Mebeverina","CAPSULAS","BIOTECH LABORATORIOS, C. A.","E.F.43.585"
"37818","HO37055","CLORURO DE POTASIO 2 mEq /ml SOLUCION INYECTABLE","","INYECTABLE","CORPAUL ,COLOMBIA","E.F.G.37.055"
"37819","HO1672","SOLUCION ISOTONICA DE CLORURO DE SODIO(SOL.FISIOLOGICA)PARENTERAL","","INYECTABLE","LABORATORIOS FLUPAL, C.A.","P.F.1.672"
"37820","ME32566","CLORURO DE SODIO 0,9 % SOLUCION ISOTONICA PARA IRRIGACION ESTERIL","","LOCION","LABORATORIO BEHRENS, C.A.","E.F.G.32.566"
"37827","ME44294","COZOMINA T 2 % - 0,5 % SOLUCIÓN OFTÁLMICA ","Dorzolamida - Timolol","SOLUCION OFTALMICA","LABORATORIO COFASA, S.A.","E.F.44.294"
"37821","ME43020","CLOTRIMAZOL 200 mg CAPSULAS BLANDAS VAGINALES","Clotrimazol","CAPSULAS","CALOX INTERNATIONAL, C.A.","E.F.G.43.020"
"37831","ME34845","COLLOVAR SOLUCION","Lactico Acido - Salicilico Acido","LOCION","LABORATORIOS VARGAS, S.A.","E.F.34.845"
"37874","ME32194/2","DEFLAZACORT 6 mg X 10 COMPRIMIDOS","Deflazacort","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.32.194"
"37867","ME21267/2","DECOBEL 0,5 mg X 10 TABLETAS","Dexametasona","TABLETAS","C.A. PRODUCTOS RONAVA","E.F.21.267"
"37877","ME4931","DENCORUB CREMA","Alcanfor - Mentol - Salicilato Metilo","CREMA","LABORATORIOS PONCE, C.A.","E.F.4.931"
"37881","ME37124","DERMACORTINE 0,1 % CREMA","Mometasona","CREMA","MEGALABS VZL, C.A.","E.F.37.124"
"37882","MI37676","DERMACORTINE 0,1 % EMULSION","Mometasona","INYECTABLE","MEGALABS VZL, C.A.","E.F.37.676"
"37884","ME38114","DERMOSUPRIL C 0,1 % - 3 % CREMA TOPICA","Clioquinol","CREMA","MEGALABS VZL, C.A.","E.F.38.114"
"37910","ME40663","PREVERAL CON DEXTROMETORFANO 3 mg - 15 mg / 5 mL SOLUCION ORAL","Dextrometorfano","SOLUCION ORAL","LABORATORIOS VARGAS, S.A.","E.F.40.663"
"37924","MI35435/2","DICLOFENAC POT X 6 UNIDADES","Diclofenaco","","LABORATORIO CHILE S.A.","E.F.G.35.435"
"37926","MI35435/4","DICLOFENAC POT X 30 UNIDADES","Diclofenaco","","LABORATORIO CHILE S.A.","E.F.G.35.435"
"37930","ME43045/4","DICLOFENACO POTASICO 50 mg X 30 TABLETAS RECUBIERTAS","Diclofenaco","TABLETAS","JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD.","E.F.G.43.045"
"37931","ME43045/3","DICLOFENACO POTASICO 50 mg X 20 TABLETAS RECUBIERTAS","Diclofenaco","TABLETAS","JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD.","E.F.G.43.045"
"37933","ME29516","DICLOFENAC SODICO 50 mg TABLETAS RECUBIERTAS","Diclofenaco","TABLETAS","LABORATORIOS KIMICEG, C.A.","E.F.G.29.516"
"37946","ME34580","DIKLASON 1,8 mg / mL SUSPENSION ORAL","Diclofenaco","SUSPENSION ORAL","LABORATORIOS LETI, S.A.V.","E.F.34.580"
"37949","ME42159","DILUXEN 60 mg X 20 TABLETAS","Piridostigmina","TABLETAS","LABORATORIOS FARMA S.A.","E.F.42.159"
"37952","ME43969/3","DIOSMINA 600 mg X 15 COMPRIMIDOS RECUBIERTOS","Diosmina","COMPRIMIDOS","LABORATORIOS VARGAS, S.A.","E.F.G.43.969"
"37967","ME26655/2","DOL X 4 TABLETAS RECUBIERTAS","Acetaminofen - Cafeina","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.26.655"
"37971","ME43320","DOLCAN 9 mg / 5 mL SUSPENSION ORAL","","SOLUCION ORAL","MEGALABS VZL, C.A.","E.F.43.320"
"37985","ME20337","DOXICICLINA 100 mg X 10 CAPSULAS","Doxiciclina","CAPSULAS","CALOX INTERNATIONAL, C.A.","E.F.G.20.337"
"37991","ME32615/5","DUROVAL 50 mg X 10 TABLETAS RECUBIERTAS","","TABLETAS","LABORATORIOS VALMOR, C.A.","E.F.32.615"
"37992","ME44389/2","TAMSULON DUO 0,5 mg - 0,4 mg X 10 CÁPSULAS DE LIBERACION PROLONGADA","Dutasterida - Tamsulosina","CAPSULAS","ASOFARMA S.A.I. Y C.","E.F.44.389"
"37993","ME44389/3","TAMSULON DUO 0,5 mg - 0,4 mg X 30 CÁPSULAS DE LIBERACION PROLONGADA","Dutasterida - Tamsulosina","CAPSULAS","ASOFARMA S.A.I. Y C.","E.F.44.389"
"38002","ME43619","LERCANIDIPINA CLORHIDRATO - ENALAPRIL MALEATO 10 mg - 10 mg X 30 COMPRIMIDOS RECUBIERTOS","Enalapril - Lercanidipino","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.43.619"
"38036","ME35130/3","ESOMEPRAZOL 20 mg X 20 TABLETAS RECUBIERTAS","Esomeprazol Magnesico","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.35.130"
"37841","ME35619/2","CORENTEL 10 mg X 10 COMPRIMIDOS RECUBIERTOS","","COMPRIMIDOS","MEGALABS  S.A.","E.F.35.619"
"38071","ME39949","FEMMEXTRA 200 mg - 10 mg X 10 CAPSULAS","Ibuprofeno","CAPSULAS","LABORATORIOS FARMA S.A.","E.F.39.949"
"38074","HO35889/2","FENITOINA SODICA 250 mg / 5 mL X 10 AMPOLLAS","Fenitoina","INYECTABLE","LABORATORIO BIOSANO, S.A.","E.F.G.35.889"
"38080","ME33240/2","FERGANIC FOLIC 40 mg - 360 mcg / 15 mL X 1 JARABE","Folico Acido","JARABE","MEGALABS VZL, C.A.","E.F.33.240"
"38085","ME13615","FERROCE CON B12 JARABE","Vitamina B12 - Vitamina C","JARABE","LABORATORIOS SIEGFRIED S.A.","E.F.13.615"
"38090","ME41359","FEXORAT 30 mg / 5 mL SUSPENSION ORAL","Fexofenadina","SUSPENSION ORAL","LABORATORIOS L.O. OFTALMI, C.A.","E.F.41.359"
"38094","ME29110","FISIOLIN 0,65 % SOLUCION NASAL","","SOLUCION NASAL","LABORATORIOS L.O. OFTALMI, C.A.","E.F.29.110"
"38092","ME784","NIAZOL 1mg / mL X 10 SOLUCION NASAL","","SOLUCION NASAL","BIOTECH LABORATORIOS, C.A.","E.F.784"
"38098","ME39597/3","FITEX 5 mg X 30 TABLETAS","Tadalafilo","TABLETAS","LABORATORIOS FARMA S.A.","E.F.39.597"
"38099","ME35935","FLATORIL 80 mg / mL SUSPENSION GOTAS","Simeticona","SUSPENSION ORAL","LABORATORIOS ELMOR, S.A.","E.F.35.935"
"38102","ME40011/3","FLAVOXATO 200 mG X 20 COMPRIMIDOS RECUBIERTOS","Flavoxato","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.40.011"
"38104","ME41029","FLAVOXATO CLORHIDRATO 200 mg X 10 TABLETAS RECUBIERTAS","Flavoxato","TABLETAS","LABORATORIOS LA SANTE, C.A.","E.F.G.41.029"
"38107","ME38680","FLENOX 15 mg / 5 mL SOLUCION ORAL","Ambroxol","SOLUCION ORAL","BIOTECH LABORATORIOS, C.A.","E.F.38.680"
"38108","ME35680","FLINAS 0,05% X 140 SUSPENSION NASAL PARA NEBULIZAR","Fluticasona","SUSPENSION ORAL","LABORATORIOS L.O. OFTALMI, C.A.","E.F.35.680"
"38112","ME41686","FLUCON 200 mg X 4 CAPSULAS","Fluconazol","CAPSULAS","MEGALABS VZL, C.A.","E.F.41.686"
"38119","HO40840","FLUCONAZOL 200 mg /100 mL SOLUCION INYECTABLE INTRAVENOSA","Fluconazol","INYECTABLE","VITALIS S.A.C.I / PLANTA 8","E.F.G.40.840"
"38134","ME31562","FOTORRETIN 0,5 % - 5 % SOLUCION OFTALMICA","Tropicamida","SOLUCION OFTALMICA","LABORATORIOS POEN S.A.U.","E.F.31.562"
"38135","ME24373","FUGOLIN 1 % SOLUCION","Clotrimazol","LOCION","LABORATORIOS VINCENTI, C.A.","E.F.24.373"
"38137","ME35373","FULGRAM 600 mg - 42,9 mg / 5 mL POLVO PARA SUSPENSION","Amoxicilina - Clavulanico Acido","POLVO PARA RECONSTITUCION","LABORATORIOS LETI, S.A.V.","E.F.35.373"
"38145","ME21300","FUROSEMIDA 40 mg X 24 TABLETAS","Furosemida","TABLETAS","PRODUCTOS FARMACEUTICOS PARA EL VIVIR VIVIENDO, C.A. (PROFARMACOS, C.A.)","E.F.G.21.300"
"38150","ME24868","GARABET 0,3 % - 0,1 % SOLUCION OFTALMICA","Gentamicina","SOLUCION OFTALMICA","LABORATORIOS L.O. OFTALMI, C.A.","E.F.24.868"
"38148","ME34981/3","GABAPENTINA 300 mg X 30 CAPSULAS","Gabapentina","CAPSULAS","KERN PHARMA S.L.","E.F.G.34.981"
"38168","ME32878","GLIMEPIRIDA 4 mg TABLETAS","Glimepirida","TABLETAS","LABORATORIOS LA SANTE, C.A.","E.F.G.32.878"
"38172","ME35866","GLUCOFAGE 500 mg XR X 30 TABLETAS DE LIBERACION RETARDADA","","TABLETAS","MERCK SANTE S.A.S.","E.F.35.866"
"38179","ME42539","GUAIFENESINA 100 mg / 5 mL SOLUCION ORAL","Guaifenesina","SOLUCION ORAL","BIOQUIMICA INTERNACIONAL, C.A.","E.F.G.42.539"
"38181","ME44629","GULAPER 250 MG / 5 ML SOLUCION ORAL SABOR A MENTA ","S-carboximetilcisteina","SOLUCION ORAL","MEGALABS VZL, C.A.","E.F.44.629"
"38191","ME35183/2","LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 10 COMPRIMIDOS RECUBIERTOS","Hidroclorotiazida - Losartan","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.35.183"
"38202","ME41648","HISTIVERT 16 mg X 30 COMPRIMIDOS","Betahistina","COMPRIMIDOS","EUROFARMA LABORATORIOS, S.A.","E.F.41.648"
"38220","ME31850","IBUPROFENO 800 mg X 10 TABLETAS RECUBIERTAS","Ibuprofeno","TABLETAS","LABORATORIOS LA SANTE, C.A.","E.F.G.31.850"
"38222","ME27688/2","IBUPROFENO 400 mg X 10 TABLETAS RECUBIERTAS","Ibuprofeno","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.27.688"
"38223","ME27688/3","IBUPROFENO 400 mg X 20 TABLETAS RECUBIERTAS","Ibuprofeno","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.27.688"
"38248","ME22931","IPALAT 1 % CREMA","Clotrimazol","CREMA","LABORATORIO COFASA, S.A.","E.F.22.931"
"38250","ME36328","IPORET 40 mg / mL SUSPENSION ORAL GOTAS","Ibuprofeno","SOLUCION ORAL","LABORATORIOS L.O. OFTALMI, C.A.","E.F.36.328"
"38255","ME36068/4","IRBESARTAN 150 mg X 30 TABLETAS","Irbesartan","TABLETAS","S.M. PHARMA, C.A.","E.F.G.36.068"
"38267","ME35154/3","KAPET 75 mg X 30 TABLETAS RECUBIERTAS","Clopidogrel","TABLETAS","LABORATORIOS SIEGFRIED S.A.","E.F.35.154"
"38278","ME41404","KEPRORET 1 mg / mL SOLUCION ORAL","Ketoprofeno","SOLUCION ORAL","LABORATORIOS L.O. OFTALMI, C.A.","E.F.41.404"
"38297","HO42668/2","KETOROLACO TROMETAMOL 30 mg / mL X 8 AMPOLLAS","Ketorolaco","INYECTABLE","LABORATORIO BIOSANO, S.A.","E.F.G.42.668"
"38307","ME36925/3","LACTBET 3000 U X 20 CAPSULAS","","CAPSULAS","BIOTECH LABORATORIOS, C.A.","E.F.36.925"
"38308","ME16175","LARFACAINA 2 mg - 1,5 mg X 16 PASTILLAS SABOR A TUTTI - FRUTTI","Cetilpiridinio - Lidocaina","PASTILLA","LABORATORIOS ELMOR, S.A.","E.F.16.175"
"38321","ME44041/2","LERCANIDIPINO 20 mg X 10 COMPRIMIDOS RECUBIERTOS","Lercanidipino","COMPRIMIDOS","LABORATORIOS VARGAS, S.A.","E.F.G.44.041"
"38323","ME43991","LERCANIDIPINO CLOHIDRATO 10 mg X 30 TABLETAS RECUBIERTAS","Lercanidipino","TABLETAS","ANG LIFESCIENCES INDIA LTD (AMRITSAR)","E.F.G.43.991"
"38336","ME43531/3","LEVOFLOXACINA 750 mg X 7 TABLETAS RECUBIERTAS","Levofloxacino","TABLETAS","ANG LIFESCIENCES INDIA LTD (AMRITSAR)","E.F.G.43.531"
"38341","ME38925/4","LEVOFLOXACINO 500 mg X 10 TABLETAS RECUBIERTAS","Levofloxacino","TABLETAS","LABORATORIOS KIMICEG, C.A.","E.F.G.38.925"
"38351","ME43141","LEVOTIROXINA SODICA 50 mcg X 50 TABLETAS","Levotiroxina","TABLETAS","HIRAL LABS Ltd.","E.F.G.43.141"
"38355","HO40559","LINEZID 2 mg/ ml SOLUCION INYECTABLE PARA INFUSION IV","","INYECTABLE","LABORATORIO BEHRENS, C.A.","E.F.40.559"
"38358","ME39972","LIPACOMB 40 mg - 10 mg X 30 TABLETAS","","TABLETAS","LABORATORIOS FARMA S.A.","E.F.39.972"
"38365","ME22407","LISOMUCIN 8 mg / 5 mL JARABE","","JARABE","LABORATORIOS SPEFAR VENEZOLANOS, S.A.","E.F.22.407"
"38370","ME28967","LOFLOX 400 mg X 10 TABLETAS RECUBIERTAS","","TABLETAS","LABORATORIOS SIEGFRIED S.A.","E.F.28.967"
"38375","ME27475","LONGACEF 100 mg / 5 mL POLVO PARA SUSPENSION","Cefixima","POLVO PARA RECONSTITUCION","LABORATORIOS LETI, S.A.V.","E.F.27.475"
"38386","ME28201","LORATADINA 5 mg / 5 mL JARABE","Loratadina","JARABE","GENVEN GENERICOS VENEZOLANOS, S.A.","E.F.G.28.201"
"38394","ME27541","LOREX 1 mg / mL JARABE","Loratadina","JARABE","ESPECIALIDADES DOLLDER, C.A.","E.F.27.541"
"38395","ME29469/4","LOSARTAN POTASICO 50 mg X 30 COMPRIMIDOS RECUBIERTOS","Losartan","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.29.469"
"38393","ME37256","LORECORT 1 mg - 0,05 mg / 5mL SOLUCION ORAL","","SOLUCION ORAL","LABORATORIOS L.O. OFTALMI, C.A.","E.F.37.256"
"38397","ME29469/3","LOSARTAN POTASICO 50 mg X 20 COMPRIMIDOS RECUBIERTOS","Losartan","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.29.469"
"38405","ME36110/2","LOSARTAN POTASICO - HIDROCLOROTIZADA 100 mg - 25 mg X 10 TABLETAS RECUBIERTAS","Hidroclorotiazida - Losartan","TABLETAS","CALOX DE COSTA RICA S.A.","E.F.G.36.110"
"38406","ME36110/3","LOSARTAN POTASICO - HIDROCLOROTIZADA 100 mg - 25 mg X 30 TABLETAS RECUBIERTAS","Hidroclorotiazida - Losartan","TABLETAS","CALOX DE COSTA RICA S.A.","E.F.G.36.110"
"38407","ME31205/2","LOSARTAN POTASICO 50 mg X 10 TABLETAS RECUBIERTAS","Losartan","TABLETAS","LABORATORIOS KIMICEG, C.A.","E.F.G.31.205"
"38408","ME31205/4","LOSARTAN POTASICO 50 mg X 30 TABLETAS RECUBIERTAS","Losartan","TABLETAS","LABORATORIOS KIMICEG, C.A.","E.F.G.31.205"
"38409","ME31205/3","LOSARTAN POTASICO 50 mg X 20 TABLETAS RECUBIERTAS","Losartan","TABLETAS","LABORATORIOS KIMICEG, C.A.","E.F.G.31.205"
"38411","ME34979","LOSARTAN POTASICO 100 mg X 30 COMPRIMIDOS RECUBIERTOS","Losartan","COMPRIMIDOS","LABORATORIOS VARGAS, S.A.","E.F.G.34.979"
"38431","ME23582","MATILOL 0,5 % SOLUCION OFTALMICA","Timolol","SOLUCION OFTALMICA","LABORATORIOS L.O. OFTALMI, C.A.","E.F.23.582"
"38433","ME42290","MAXOTEN 25 mg X 30 COMPRIMIDOS RECUBIERTOS","Eplerenona","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.42.290"
"38435","ME43537/3","Medroxiprogesterona 10mg X 28 Tabletas","Medroxiprogesterona","TABLETAS","ACCENT PHARMACEUTICALS & DIAGNOSTICS","E.F.G.43.537"
"38439","ME30977","MELOXICAM 15 mg X 10 TABLETAS","Meloxicam","TABLETAS","LABORATORIOS KIMICEG, C.A.","E.F.G.30.977"
"38451","HO21983/3","DIPIRONA 1 g / 2 mL X 5 AMPOLLAS","","INYECTABLE","LABORATORIOS VALMOR, C.A.","E.F.G.21.983"
"38460","ME37538","METFORMINA CLORHIDRATO 500 mg X 30 TABLETAS RECUBIERTAS","Metformina","TABLETAS","BAROQUE PHARMACEUTICALS Pvt. Ltd.","E.F.G.37.538"
"38462","ME32508/2","METFORMINA CLORHIDRATO 850 mg X 28 TABLETAS","","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.32.508"
"38464","ME42625","METFORMINA CLORHIDRATO 1000 mg X 30 TABLETAS RECUBIERTAS","","TABLETAS","FLAMINGO PHARMACEUTICALS Ltd.","E.F.G.42.625"
"38472","ME29532/3","METREN 500 mg X 15 CAPSULAS BLANDAS VAGINALES","Metronidazol","CAPSULAS","LABORATORIOS SIEGFRIED S.A.","E.F.29.532"
"38487","ME34758","MICROSER 16 mg X 20 TABLETAS","Betahistina","TABLETAS","TECNANDINA S.A. / TENSA","E.F.34.758"
"38497","ME43809","VERNATE 0,05 % CREMA","Clobetasol Propionato","CREMA","BIOTECH LABORATORIOS, C. A.","E.F.43.809"
"38499","ME37308","MIRTAZAPINA 30 mg X 30 TABLETAS RECUBIERTAS","Mirtazapina","TABLETAS","NOVARTIS LIMITED . BANGLADESH","E.F.G.37.308"
