id_a,nombre_a,id_b,nombre_b,score,motivo,atc_a,atc_b,canon_a,canon_b
2070,Levomepromazina,2071,Levomepromazina Hidrocloruro,1,canonico_igual,N05AA02,N05AA02,levomepromazina,levomepromazina
2070,Levomepromazina,2072,Levomepromazina Maleato,1,canonico_igual,N05AA02,N05AA02,levomepromazina,levomepromazina
2071,Levomepromazina Hidrocloruro,2072,Levomepromazina Maleato,1,canonico_igual,N05AA02,N05AA02,levomepromazina,levomepromazina
2073,Levometadona,2074,Levometadona Hidrocloruro,1,canonico_igual,N07BC05,N07BC02,levometadona,levometadona
2078,Levotiroxina,2079,Levotiroxina Sodica,1,canonico_igual,H03AA01,H03AA01,levotiroxina,levotiroxina
2081,Lidocaina,2082,Lidocaina Hidrocloruro,1,canonico_igual,C01BB01,C01BB01,lidocaina,lidocaina
2081,Lidocaina,2083,Lidocaina Hidrocloruro Monohidrato,1,canonico_igual,C01BB01,C01BB01,lidocaina,lidocaina
2082,Lidocaina Hidrocloruro,2083,Lidocaina Hidrocloruro Monohidrato,1,canonico_igual,C01BB01,C01BB01,lidocaina,lidocaina
2087,Lincomicina,2088,Lincomicina Hidrocloruro,1,canonico_igual,J01FF02,J01FF02,lincomicina,lincomicina
2103,Lisina,2104,Lisina Acetato,1,canonico_igual,B05XB03,B05XB03,lisina,lisina
2103,Lisina,2105,Lisina Hidrocloruro,1,canonico_igual,B05XB03,B05XB03,lisina,lisina
2103,Lisina,2106,Lisina Monohidrato,1,canonico_igual,B05XB03,B05XB03,lisina,lisina
2104,Lisina Acetato,2105,Lisina Hidrocloruro,1,canonico_igual,B05XB03,B05XB03,lisina,lisina
2104,Lisina Acetato,2106,Lisina Monohidrato,1,canonico_igual,B05XB03,B05XB03,lisina,lisina
2105,Lisina Hidrocloruro,2106,Lisina Monohidrato,1,canonico_igual,B05XB03,B05XB03,lisina,lisina
2107,Lisinopril Dihidrato,4182,Lisinopril,1,canonico_igual,C09AA03,C09AA03,lisinopril,lisinopril
2109,Lisozima,2110,Lisozima Hidrocloruro,1,canonico_igual,D06BB07,D06BB07,lisozima,lisozima
2111,Litio Carbonato,3970,Litio Cloruro,1,canonico_igual,N05AN01,N05AN01,litio,litio
2111,Litio Carbonato,4183,Litio,1,canonico_igual,N05AN01,N05AN01,litio,litio
3970,Litio Cloruro,4183,Litio,1,canonico_igual,N05AN01,N05AN01,litio,litio
2116,Lomitapida,2117,Lomitapida Mesilato,1,canonico_igual,C10AX12,C10AX12,lomitapida,lomitapida
2121,Loperamida,2122,Loperamida Hidrocloruro,1,canonico_igual,A07DA03,A07DA03,loperamida,loperamida
2131,Losartan,2132,Losartan Potasico,1,canonico_igual,C09CA01,C09CA01,losartan,losartan
2139,Lumasiran,2140,Lumasiran Sodio,1,canonico_igual,A16AX18,A16AX18,lumasiran,lumasiran
2142,Lurasidona,2143,Lurasidona Hidrocloruro,1,canonico_igual,N05AE05,N05AE05,lurasidona,lurasidona
2151,Macimorelina,2152,Macimorelina Acetato,1,canonico_igual,V04CD06,V04CD06,macimorelina,macimorelina
2180,Manganeso,2181,Manganeso Carbonato,1,canonico_igual,,,manganeso,manganeso
2180,Manganeso,2182,Manganeso Cloruro,1,canonico_igual,,,manganeso,manganeso
2180,Manganeso,2184,Manganeso Sulfato Monohidrato,1,canonico_igual,,,manganeso,manganeso
2181,Manganeso Carbonato,2182,Manganeso Cloruro,1,canonico_igual,,,manganeso,manganeso
2181,Manganeso Carbonato,2184,Manganeso Sulfato Monohidrato,1,canonico_igual,,,manganeso,manganeso
2182,Manganeso Cloruro,2184,Manganeso Sulfato Monohidrato,1,canonico_igual,,,manganeso,manganeso
2185,Manidipino,2187,Manidipino Hidrocloruro,1,canonico_igual,C08CA11,C08CA11,manidipino,manidipino
2192,Maprotilina,2193,Maprotilina Hidrocloruro,1,canonico_igual,N06AA21,N06AA21,maprotilina,maprotilina
2194,Maralixibat,2195,Maralixibat Cloruro De,1,canonico_igual,A05AX04,,maralixibat,maralixibat
2204,Mebeverina,2205,Mebeverina Hidrocloruro,1,canonico_igual,A03AA04,A03AA04,mebeverina,mebeverina
2213,Medroxiprogesterona,2214,Medroxiprogesterona Acetato,1,canonico_igual,G03AC06,G03AC06,medroxiprogesterona,medroxiprogesterona
2216,Megestrol Acetato,4108,Megestrol,1,canonico_igual,G03AC05,G03AC05,megestrol,megestrol
2220,Melfalan,2223,Melfalan Hidrocloruro,1,canonico_igual,L01AA03,L01AA03,melfalan,melfalan
2221,Melfalan Flufenamida,2222,Melfalan Flufenamida Hidrocloruro,1,canonico_igual,L01AA10,L01AA03,flufenamida melfalan,flufenamida melfalan
2228,Melitraceno,2229,Melitraceno Hidrocloruro,1,canonico_igual,N06AA14,N06AA14,melitraceno,melitraceno
2231,Memantina,2232,Memantina Hidrocloruro,1,canonico_igual,N06DX01,N06DX01,memantina,memantina
2244,Mepivacaina,2245,Mepivacaina Hidrocloruro,1,canonico_igual,N01BB03,N01BB03,mepivacaina,mepivacaina
2250,Mercaptamina,2252,Mercaptamina Hidrocloruro,1,canonico_igual,A16AA04,A16AA04,mercaptamina,mercaptamina
2255,Mercaptopurina,2256,Mercaptopurina Monohidrato,1,canonico_igual,L01BB02,L01BB02,mercaptopurina,mercaptopurina
2259,Meropenem Anhidro,2260,Meropenem Trihidrato,1,canonico_igual,J01DH02,J01DH02,meropenem,meropenem
2259,Meropenem Anhidro,4112,Meropenem,1,canonico_igual,J01DH02,J01DH02,meropenem,meropenem
2260,Meropenem Trihidrato,4112,Meropenem,1,canonico_igual,J01DH02,J01DH02,meropenem,meropenem
2266,Metacolina,2267,Metacolina Hidrocloruro,1,canonico_igual,V04CX03,V04CX03,metacolina,metacolina
2268,Metadona,2269,Metadona Hidrocloruro,1,canonico_igual,N07BC02,N07BC02,metadona,metadona
2271,Metamizol,2274,Metamizol Sodico,1,canonico_igual,N02BB02,N02BB02,metamizol,metamizol
2271,Metamizol,2275,Metamizol Sodico Monohidrato,1,canonico_igual,N02BB02,N02BB02,metamizol,metamizol
2274,Metamizol Sodico,2275,Metamizol Sodico Monohidrato,1,canonico_igual,N02BB02,N02BB02,metamizol,metamizol
2280,Metformina,2281,Metformina Hidrocloruro,1,canonico_igual,A10BA02,A10BA02,metformina,metformina
2289,Metilergometrina,2290,Metilergometrina Maleato,1,canonico_igual,G02AB01,G02AB01,metilergometrina,metilergometrina
2292,Metilfenidato,2293,Metilfenidato Hidrocloruro,1,canonico_igual,N06BA04,N06BA04,metilfenidato,metilfenidato
2295,Metilnaltrexona,2296,Metilnaltrexona Bromuro,1,canonico_igual,A06AH01,N07BB04,metilnaltrexona,metilnaltrexona
2307,Metoclopramida,2308,Metoclopramida Hidrocloruro,1,canonico_igual,A03FA01,A03FA01,metoclopramida,metoclopramida
2307,Metoclopramida,2309,Metoclopramida Hidrocloruro Monohidrato,1,canonico_igual,A03FA01,A03FA01,metoclopramida,metoclopramida
2308,Metoclopramida Hidrocloruro,2309,Metoclopramida Hidrocloruro Monohidrato,1,canonico_igual,A03FA01,A03FA01,metoclopramida,metoclopramida
2310,Metoprolol Succinato,2311,Metoprolol Tartrato,1,canonico_igual,C07AB02,C07AB02,metoprolol,metoprolol
2310,Metoprolol Succinato,4114,Metoprolol,1,canonico_igual,C07AB02,C07AB02,metoprolol,metoprolol
2311,Metoprolol Tartrato,4114,Metoprolol,1,canonico_igual,C07AB02,C07AB02,metoprolol,metoprolol
2312,Metotrexato,2313,Metotrexato Disodio,1,canonico_igual,L01BA01,L01BA01,metotrexato,metotrexato
2312,Metotrexato,2314,Metotrexato Sodio,1,canonico_igual,L01BA01,L01BA01,metotrexato,metotrexato
2313,Metotrexato Disodio,2314,Metotrexato Sodio,1,canonico_igual,L01BA01,L01BA01,metotrexato,metotrexato
2322,Mexiletina,2323,Mexiletina Hidrocloruro,1,canonico_igual,C01BB02,C01BB02,mexiletina,mexiletina
2324,Mianserina,2325,Mianserina Hidrocloruro,1,canonico_igual,N06AX03,N06AX03,mianserina,mianserina
2326,Micafungina,2327,Micafungina Sodica,1,canonico_igual,J02AX05,J02AX05,micafungina,micafungina
2326,Micafungina,2328,Micafungina Sodica Dihidrato,1,canonico_igual,J02AX05,J02AX05,micafungina,micafungina
2327,Micafungina Sodica,2328,Micafungina Sodica Dihidrato,1,canonico_igual,J02AX05,J02AX05,micafungina,micafungina
2332,Miconazol,2333,Miconazol Nitrato,1,canonico_igual,A07AC01,A07AC01,miconazol,miconazol
2334,Midazolam,2335,Midazolam Hidrocloruro,1,canonico_igual,N05CD08,N05CD08,midazolam,midazolam
2337,Midodrina,2338,Midodrina Hidrocloruro,1,canonico_igual,C01CA17,C01CA17,midodrina,midodrina
2342,Migalastat,2343,Migalastat Hidrocloruro,1,canonico_igual,A16AX14,A16AX14,migalastat,migalastat
2346,Minociclina,2347,Minociclina Hidrocloruro,1,canonico_igual,A01AB23,A01AB23,minociclina,minociclina
2352,Mirtazapina,2353,Mirtazapina Hemihidrato,1,canonico_igual,N06AX11,N06AX11,mirtazapina,mirtazapina
2357,Mitapivat,2358,Mitapivat Sulfato,1,canonico_igual,B06AX04,B06AX04,mitapivat,mitapivat
2361,Mitoxantrona,2362,Mitoxantrona Hidrocloruro,1,canonico_igual,L01DB07,L01DB07,mitoxantrona,mitoxantrona
2371,Mometasona Furoato,2372,Mometasona Furoato Monohidrato,1,canonico_igual,D07AC13,D07AC13,furoato mometasona,furoato mometasona
2375,Montelukast,2376,Montelukast Sodico,1,canonico_igual,R03DC03,R03DC03,montelukast,montelukast
2377,Morfina,2378,Morfina Hidrocloruro,1,canonico_igual,N02AA01,N02AA01,morfina,morfina
2377,Morfina,2379,Morfina Hidrocloruro Trihidrato,1,canonico_igual,N02AA01,N02AA01,morfina,morfina
2377,Morfina,2380,Morfina Sulfato,1,canonico_igual,N02AA01,N02AA01,morfina,morfina
2378,Morfina Hidrocloruro,2379,Morfina Hidrocloruro Trihidrato,1,canonico_igual,N02AA01,N02AA01,morfina,morfina
2378,Morfina Hidrocloruro,2380,Morfina Sulfato,1,canonico_igual,N02AA01,N02AA01,morfina,morfina
2379,Morfina Hidrocloruro Trihidrato,2380,Morfina Sulfato,1,canonico_igual,N02AA01,N02AA01,morfina,morfina
2384,Moxifloxacino,2385,Moxifloxacino Hidrocloruro,1,canonico_igual,S01AE07,S01AE07,moxifloxacino,moxifloxacino
2388,Mupirocina,2389,Mupirocina Calcica,1,canonico_igual,R01AX06,R01AX06,mupirocina,mupirocina
2395,Nadroparina,2396,Nadroparina Calcica,1,canonico_igual,B01AB06,B01AB06,nadroparina,nadroparina
2397,Nafarelina,2398,Nafarelina Acetato,1,canonico_igual,H01CA02,H01CA02,nafarelina,nafarelina
2399,Nafazolina,2400,Nafazolina Hidrocloruro,1,canonico_igual,R01AA08,R01AA08,nafazolina,nafazolina
2412,Naloxona,2413,Naloxona Hidrocloruro,1,canonico_igual,V03AB15,V03AB15,naloxona,naloxona
2412,Naloxona,2414,Naloxona Hidrocloruro Dihidrato,1,canonico_igual,V03AB15,V03AB15,naloxona,naloxona
2413,Naloxona Hidrocloruro,2414,Naloxona Hidrocloruro Dihidrato,1,canonico_igual,V03AB15,V03AB15,naloxona,naloxona
2415,Naltrexona,2416,Naltrexona Hidrocloruro,1,canonico_igual,N07BB04,N07BB04,naltrexona,naltrexona
2418,Naproxeno,2419,Naproxeno Sodico,1,canonico_igual,G02CC02,G02CC02,naproxeno,naproxeno
2422,Naratriptan,2423,Naratriptan Hidrocloruro,1,canonico_igual,N02CC02,N02CC02,naratriptan,naratriptan
2429,Nefopam,2430,Nefopam Hidrocloruro,1,canonico_igual,N02BG06,N02BG06,nefopam,nefopam
2433,Neomicina,2435,Neomicina Sulfato,1,canonico_igual,B05CA09,B05CA09,neomicina,neomicina
2441,Neratinib,2442,Neratinib Maleato,1,canonico_igual,L01EH02,L01EH02,neratinib,neratinib
2443,Netarsudil,2444,Netarsudil Mesilato,1,canonico_igual,S01EX05,S01EX05,netarsudil,netarsudil
2445,Netilmicina,2446,Netilmicina Sulfato,1,canonico_igual,J01GB07,J01GB07,netilmicina,netilmicina
2483,Nevirapina,2484,"Nevirapina, Anhidra",1,canonico_igual,J05AG01,J05AG01,nevirapina,nevirapina
2487,Nicardipino,2488,Nicardipino Hidrocloruro,1,canonico_igual,C08CA04,C08CA04,nicardipino,nicardipino
2499,Nilotinib Hidrocloruro Dihidrato,2500,Nilotinib Hidrocloruro Monohidrato,1,canonico_igual,L01EA03,L01EA03,nilotinib,nilotinib
2499,Nilotinib Hidrocloruro Dihidrato,2501,Nilotinib Tartrato,1,canonico_igual,L01EA03,L01EA03,nilotinib,nilotinib
2499,Nilotinib Hidrocloruro Dihidrato,3887,Nilotinib,1,canonico_igual,L01EA03,L01EA03,nilotinib,nilotinib
2500,Nilotinib Hidrocloruro Monohidrato,2501,Nilotinib Tartrato,1,canonico_igual,L01EA03,L01EA03,nilotinib,nilotinib
2500,Nilotinib Hidrocloruro Monohidrato,3887,Nilotinib,1,canonico_igual,L01EA03,L01EA03,nilotinib,nilotinib
2501,Nilotinib Tartrato,3887,Nilotinib,1,canonico_igual,L01EA03,L01EA03,nilotinib,nilotinib
2506,Niquel Sulfato,4118,Niquel,1,canonico_igual,,,niquel,niquel
2511,Nirogacestat,2512,Nirogacestat Hidrobromuro,1,canonico_igual,L01XX81,L01XX81,nirogacestat,nirogacestat
2521,Nitroprusiato,2522,Nitroprusiato Sodio,1,canonico_igual,C02DD01,C02DD01,nitroprusiato,nitroprusiato
2529,Nomegestrol Acetato,4120,Nomegestrol,1,canonico_igual,G03AC05,G03DB04,nomegestrol,nomegestrol
2539,Norepinefrina,2541,Norepinefrina Tartrato,1,canonico_igual,C01CA03,S01EA01,norepinefrina,norepinefrina
2543,Noretisterona,2544,Noretisterona Acetato,1,canonico_igual,G03AC01,G03AC01,noretisterona,noretisterona
2547,Nortriptilina,2548,Nortriptilina Hidrocloruro,1,canonico_igual,N06AA10,N06AA10,nortriptilina,nortriptilina
2549,Noscapina,2550,Noscapina Hidrocloruro,1,canonico_igual,R05DA07,R05DA07,noscapina,noscapina
2561,Octreotida,2562,Octreotida Acetato,1,canonico_igual,H01CB02,H01CB02,octreotida,octreotida
2577,Olodaterol,2578,Olodaterol Hidrocloruro,1,canonico_igual,R03AC19,R03AC19,olodaterol,olodaterol
2579,Olopatadina,2580,Olopatadina Hidrocloruro,1,canonico_igual,S01GX09,S01GX09,olopatadina,olopatadina
2584,Omeprazol,2585,Omeprazol Sodico,1,canonico_igual,A02BC01,A02BC01,omeprazol,omeprazol
2587,Ondansetron,2588,Ondansetron Hidrocloruro Dihidrato,1,canonico_igual,A04AA01,A04AA01,ondansetron,ondansetron
2599,Ornitina,2600,Ornitina Hidrocloruro,1,canonico_igual,A05BA06,,ornitina,ornitina
2602,Oseltamivir,2603,Oseltamivir Fosfato,1,canonico_igual,J05AH02,J05AH02,oseltamivir,oseltamivir
2604,Osilodrostat,2605,Osilodrostat Fosfato,1,canonico_igual,H02CA02,H02CA02,osilodrostat,osilodrostat
2606,Osimertinib Mesilato,3889,Osimertinib,1,canonico_igual,L01EB04,L01EB04,osimertinib,osimertinib
2607,Oteracilo,2608,Oteracilo Potasico,1,canonico_igual,,,oteracilo,oteracilo
2613,Oxibuprocaina,2614,Oxibuprocaina Hidrocloruro,1,canonico_igual,D04AB03,C05AD05,oxibuprocaina,oxibuprocaina
2615,Oxibutinina,2616,Oxibutinina Hidrocloruro,1,canonico_igual,G04BD04,G04BD04,oxibutinina,oxibutinina
2617,Oxicodona,2618,Oxicodona Hidrocloruro,1,canonico_igual,N02AA05,N02AA05,oxicodona,oxicodona
2622,Oximetazolina,2623,Oximetazolina Hidrocloruro,1,canonico_igual,R01AA05,R01AA05,oximetazolina,oximetazolina
2626,Oxitetraciclina,2627,Oxitetraciclina Hidrocloruro,1,canonico_igual,D06AA03,S02AA08,oxitetraciclina,oxitetraciclina
2631,Ozanimod,2632,Ozanimod Hidrocloruro,1,canonico_igual,L04AA38,L04AA38,ozanimod,ozanimod
2641,Palonosetron,2642,Palonosetron Hidrocloruro,1,canonico_igual,A04AA05,A04AA05,palonosetron,palonosetron
2656,Pantoprazol,2657,Pantoprazol Sodico,1,canonico_igual,A02BC02,A02BC02,pantoprazol,pantoprazol
2659,Pantotenato Calcio,2660,Pantotenato Sodio,1,canonico_igual,,,pantotenato,pantotenato
2676,Paroxetina,2677,Paroxetina  Hidrocloruro,1,canonico_igual,N06AB05,N06AB05,paroxetina,paroxetina
2676,Paroxetina,2678,Paroxetina Hidrocloruro Hemihidrato,1,canonico_igual,N06AB05,N06AB05,paroxetina,paroxetina
2676,Paroxetina,2679,Paroxetina Mesilato,1,canonico_igual,N06AB05,N06AB05,paroxetina,paroxetina
2677,Paroxetina  Hidrocloruro,2678,Paroxetina Hidrocloruro Hemihidrato,1,canonico_igual,N06AB05,N06AB05,paroxetina,paroxetina
2677,Paroxetina  Hidrocloruro,2679,Paroxetina Mesilato,1,canonico_igual,N06AB05,N06AB05,paroxetina,paroxetina
2678,Paroxetina Hidrocloruro Hemihidrato,2679,Paroxetina Mesilato,1,canonico_igual,N06AB05,N06AB05,paroxetina,paroxetina
2682,Pasireotida,2683,Pasireotida Pamoato,1,canonico_igual,H01CB05,H01CB05,pasireotida,pasireotida
2692,Patisiran,2693,Patisiran Sodio,1,canonico_igual,N07XX12,N07XX12,patisiran,patisiran
2694,Pazopanib,2695,Pazopanib Hidrocloruro,1,canonico_igual,L01XE11,L01XE11,pazopanib,pazopanib
2712,Pemetrexed Ditrometamina,2713,Pemetrexed Ditrometamina Dihidrato,1,canonico_igual,L01BA04,L01BA04,ditrometamina pemetrexed,ditrometamina pemetrexed
2730,Pentoxiverina,2731,Pentoxiverina Citrato,1,canonico_igual,R05DB05,R05DB05,pentoxiverina,pentoxiverina
2743,Peroxido De Benzoilo Hidratado,3825,Benzoilo Peroxido,1,canonico_igual,D10AE01,,benzoilo peroxido,benzoilo peroxido
2747,Petidina,2748,Petidina Hidrocloruro,1,canonico_igual,N02AB02,N02AB02,petidina,petidina
2767,Pilocarpina,2768,Pilocarpina Hidrocloruro,1,canonico_igual,N07AX01,N07AX01,pilocarpina,pilocarpina
2772,Pinaverio,2773,Pinaverio Bromuro,1,canonico_igual,A03AX04,A03AX04,pinaverio,pinaverio
2775,Pioglitazona,2776,Pioglitazona Hidrocloruro,1,canonico_igual,A10BG03,A10BG03,pioglitazona,pioglitazona
2777,Piperacilina,2778,Piperacilina Sodica,1,canonico_igual,J01CA12,J01CA12,piperacilina,piperacilina
2787,Piridostigmina,2788,Piridostigmina Bromuro,1,canonico_igual,N07AA02,N07AA02,piridostigmina,piridostigmina
2789,Piridoxina,2791,Piridoxina Hidrocloruro,1,canonico_igual,A11HA02,,piridoxina,piridoxina
2795,Pirisudanol,2796,Pirisudanol Maleato,1,canonico_igual,N06BX08,N06BX08,pirisudanol,pirisudanol
2800,Pitavastatina,2801,Pitavastatina Calcio,1,canonico_igual,C10AA08,C10AA08,pitavastatina,pitavastatina
2802,Pitolisant,2803,Pitolisant Hidrocloruro,1,canonico_igual,N07XX11,N07XX11,pitolisant,pitolisant
2804,Pivmecilinam,2805,Pivmecilinam Hidrocloruro,1,canonico_igual,J01CA08,J01CA08,pivmecilinam,pivmecilinam
2807,Pizotifeno Maleato,4129,Pizotifeno,1,canonico_igual,N02CX01,N02CX01,pizotifeno,pizotifeno
2818,Plata,2819,Plata Nitrato,1,canonico_igual,D08AL30,D08AL30,plata,plata
2827,Poliestirenosulfonato,2828,Poliestirenosulfonato Calcio,1,canonico_igual,,,poliestirenosulfonato,poliestirenosulfonato
2827,Poliestirenosulfonato,2829,Poliestirenosulfonato Sodio,1,canonico_igual,,,poliestirenosulfonato,poliestirenosulfonato
2828,Poliestirenosulfonato Calcio,2829,Poliestirenosulfonato Sodio,1,canonico_igual,,,poliestirenosulfonato,poliestirenosulfonato
2832,Polimixina B,2833,Polimixina B Sulfato,1,canonico_igual,S02AA11,S02AA11,b polimixina,b polimixina
2852,Potasio Hidrogenofosfato,3200,Sodio Hidrogenofosfato,1,canonico_igual,,,hidrogenofosfato,hidrogenofosfato
2855,Potasio Sulfoguayacolato,3258,Sulfoguayacolato Potasio,1,canonico_igual,,,sulfoguayacolato,sulfoguayacolato
2864,Prasugrel,2865,Prasugrel Besilato,1,canonico_igual,B01AC22,B01AC22,prasugrel,prasugrel
2864,Prasugrel,2866,Prasugrel Hidrobromuro,1,canonico_igual,B01AC22,B01AC22,prasugrel,prasugrel
2864,Prasugrel,2867,Prasugrel Hidrocloruro,1,canonico_igual,B01AC22,B01AC22,prasugrel,prasugrel
2865,Prasugrel Besilato,2866,Prasugrel Hidrobromuro,1,canonico_igual,B01AC22,B01AC22,prasugrel,prasugrel
2865,Prasugrel Besilato,2867,Prasugrel Hidrocloruro,1,canonico_igual,B01AC22,B01AC22,prasugrel,prasugrel
2866,Prasugrel Hidrobromuro,2867,Prasugrel Hidrocloruro,1,canonico_igual,B01AC22,B01AC22,prasugrel,prasugrel
2868,Pravastatina,2869,Pravastatina Sodica,1,canonico_igual,C10AA03,C10AA03,pravastatina,pravastatina
2870,Prazosina,2871,Prazosina Hidrocloruro,1,canonico_igual,C02CA01,C02CA01,prazosina,prazosina
2873,Prednisolona,2874,Prednisolona Acetato,1,canonico_igual,H02AB06,H02AB06,prednisolona,prednisolona
2873,Prednisolona,2876,Prednisolona Fosfato Sodio,1,canonico_igual,H02AB06,H02AB06,prednisolona,prednisolona
2874,Prednisolona Acetato,2876,Prednisolona Fosfato Sodio,1,canonico_igual,H02AB06,H02AB06,prednisolona,prednisolona
2881,Pridinol Mesilato,4056,Pridinol,1,canonico_igual,M03BX03,M03BX03,pridinol,pridinol
2882,Prilocaina,2883,Prilocaina Hidrocloruro,1,canonico_igual,N01BB04,N01BB04,prilocaina,prilocaina
2886,Procaina,2887,Procaina Hidrocloruro,1,canonico_igual,C05AD05,C05AD05,procaina,procaina
2888,Procainamida,2889,Procainamida Hidrocloruro,1,canonico_igual,C01BA02,C05AD05,procainamida,procainamida
2890,Procarbazina,2891,Procarbazina Hidrocloruro,1,canonico_igual,L01XB01,L01XB01,procarbazina,procarbazina
2892,Prociclidina,2893,Prociclidina Hidrocloruro,1,canonico_igual,N04AA04,N04AA04,prociclidina,prociclidina
2896,Proguanil,2897,Proguanil Hidrocloruro,1,canonico_igual,P01BB01,P01BB01,proguanil,proguanil
2899,Prometazina,2900,Prometazina Hidrocloruro,1,canonico_igual,D04AA10,D04AA10,prometazina,prometazina
2901,Propafenona,2902,Propafenona Hidrocloruro,1,canonico_igual,C01BC03,C01BC03,propafenona,propafenona
2903,Propanocaina,2904,Propanocaina Hidrocloruro,1,canonico_igual,,,propanocaina,propanocaina
2910,Propiverina,2911,Propiverina Hidrocloruro,1,canonico_igual,G04BD06,G04BD06,propiverina,propiverina
2912,Propranolol,2913,Propranolol Hidrocloruro,1,canonico_igual,C07AA05,C07AA05,propranolol,propranolol
2915,Protamina,2916,Protamina Sulfato,1,canonico_igual,V03AB14,V03AB14,protamina,protamina
2933,Prucaloprida,2934,Prucaloprida Succinato,1,canonico_igual,A03AE04,A03AE04,prucaloprida,prucaloprida
2938,Pseudoefedrina,2939,Pseudoefedrina Hidrocloruro,1,canonico_igual,R01BA02,C01CA26,pseudoefedrina,pseudoefedrina
2938,Pseudoefedrina,2940,Pseudoefedrina Sulfato,1,canonico_igual,R01BA02,C01CA26,pseudoefedrina,pseudoefedrina
2939,Pseudoefedrina Hidrocloruro,2940,Pseudoefedrina Sulfato,1,canonico_igual,C01CA26,C01CA26,pseudoefedrina,pseudoefedrina
2948,Quetiapina,2949,Quetiapina Fumarato,1,canonico_igual,N05AH04,N05AH04,quetiapina,quetiapina
2951,Quinagolida,2952,Quinagolida Hidrocloruro,1,canonico_igual,G02CB04,G02CB04,quinagolida,quinagolida
2953,Quinapril,2954,Quinapril Hidrocloruro,1,canonico_igual,C09AA06,C09AA06,quinapril,quinapril
2957,Rabeprazol,2958,Rabeprazol Sodico,1,canonico_igual,A02BC04,A02BC04,rabeprazol,rabeprazol
2963,Raloxifeno,2964,Raloxifeno Hidrocloruro,1,canonico_igual,G03XC01,G03XC01,raloxifeno,raloxifeno
2965,Raltegravir,2966,Raltegravir Potasio,1,canonico_igual,J05AJ01,J05AJ01,raltegravir,raltegravir
2971,Ranitidina,2972,Ranitidina Hidrocloruro,1,canonico_igual,A02BA02,A02BA02,ranitidina,ranitidina
2975,Rasagilina,2976,Rasagilina Besilato,1,canonico_igual,N04BD02,N04BD02,rasagilina,rasagilina
2975,Rasagilina,2977,Rasagilina Mesilato,1,canonico_igual,N04BD02,N04BD02,rasagilina,rasagilina
2975,Rasagilina,2978,Rasagilina Tartrato,1,canonico_igual,N04BD02,N04BD02,rasagilina,rasagilina
2976,Rasagilina Besilato,2977,Rasagilina Mesilato,1,canonico_igual,N04BD02,N04BD02,rasagilina,rasagilina
2976,Rasagilina Besilato,2978,Rasagilina Tartrato,1,canonico_igual,N04BD02,N04BD02,rasagilina,rasagilina
2977,Rasagilina Mesilato,2978,Rasagilina Tartrato,1,canonico_igual,N04BD02,N04BD02,rasagilina,rasagilina
2991,Relebactam,2992,Relebactam Monohidrato,1,canonico_igual,J01DH56,,relebactam,relebactam
2993,Remifentanilo,2994,Remifentanilo Hidrocloruro,1,canonico_igual,N01AH06,N01AH01,remifentanilo,remifentanilo
3006,Retinol Acetato,4137,Retinol,1,canonico_igual,R01AX02,R01AX02,retinol,retinol
3008,Rezafungina,3009,"Rezafungina, Acetato De",1,canonico_igual,J02AX08,,rezafungina,rezafungina
3019,Riboflavina,3020,Riboflavina Fosfato Sodio,1,canonico_igual,A11HA04,,riboflavina,riboflavina
3023,Rifamicina,3024,Rifamicina Sodica,1,canonico_igual,A07AA13,A07AA13,rifamicina,rifamicina
3028,Rilpivirina,3029,Rilpivirina Hidrocloruro,1,canonico_igual,J05AG05,J05AG05,rilpivirina,rilpivirina
3032,Rimegepant,3033,Rimegepant Sulfato,1,canonico_igual,N02CD06,N02CD06,rimegepant,rimegepant
3042,Ritodrina,3043,Ritodrina Hidrocloruro,1,canonico_igual,G02CA01,G02CA01,ritodrina,ritodrina
3047,Rivastigmina,3050,Rivastigmina Tartrato,1,canonico_igual,N06DA03,N06DA03,rivastigmina,rivastigmina
3056,Ropivacaina,3057,Ropivacaina Hidrocloruro,1,canonico_igual,N01BB09,N01BB09,ropivacaina,ropivacaina
3056,Ropivacaina,3058,Ropivacaina Hidrocloruro Monohidrato,1,canonico_igual,N01BB09,N01BB09,ropivacaina,ropivacaina
3057,Ropivacaina Hidrocloruro,3058,Ropivacaina Hidrocloruro Monohidrato,1,canonico_igual,N01BB09,N01BB09,ropivacaina,ropivacaina
3060,Rosuvastatina,3061,Rosuvastatina  Calcica,1,canonico_igual,C10AA07,C10AA07,rosuvastatina,rosuvastatina
3074,Rubeola Virus,3714,Virus Rubeola,1,canonico_igual,J07BJ01,,rubeola virus,rubeola virus
3079,Rupatadina,3080,Rupatadina Fumarato,1,canonico_igual,R06AX28,R06AX28,rupatadina,rupatadina
3087,Ruxolitinib Fosfato,3901,Ruxolitinib,1,canonico_igual,D11AH09,D11AH09,ruxolitinib,ruxolitinib
3096,Sacubitrilo,3097,Sacubitrilo Sodio,1,canonico_igual,C09DX04,,sacubitrilo,sacubitrilo
3099,Safinamida,3100,Safinamida Mesilato,1,canonico_igual,N04BD03,N04BD03,safinamida,safinamida
3105,Salbutamol,3106,Salbutamol Sulfato,1,canonico_igual,R03AC02,R03AC02,salbutamol,salbutamol
3120,Sapropterina,3122,Sapropterina Hidrocloruro,1,canonico_igual,A16AX07,A16AX07,sapropterina,sapropterina
