codigo,nombre,nivel,es_sistema
A10BD34,Metformina y enavogliflozina,5,true
A10BF,Inhibidores de la alfa glucosidasa,4,true
A10BF01,Acarbosa,5,true
A10BF02,Miglitol,5,true
A10BF03,Voglibosa,5,true
A10BG,Tiazolidinadionas,4,true
A10BG01,Troglitazona,5,true
A10BG02,Rosiglitazona,5,true
A10BG03,Pioglitazona,5,true
A10BH,Inhibidores de la dipeptidil peptidasa 4 (DPP- 4 peptidasa),4,true
A10BH01,Sitagliptina,5,true
A10BH02,Vildagliptina,5,true
A10BH03,Saxagliptina,5,true
A10BH04,Alogliptina,5,true
A10BH05,Linagliptina,5,true
A10BH07,Evogliptina,5,true
A10BJ,Analogos al peptido similar al glucagon (GLP-1),4,true
A10BJ01,Exenatida,5,true
A10BJ02,Liraglutida,5,true
A10BJ03,Lixisenatida,5,true
A10BJ04,Albiglutida,5,true
A10BJ05,Dulaglutida,5,true
A10BJ06,Semaglutida,5,true
A10BK,Inhibidores del cotransportador sodio-glucosa tipo 2 (SGLT2),4,true
A10BK01,Dapagliflozina,5,true
A10BK02,Canagliflozina,5,true
A10BK03,Empagliflozina,5,true
A10BK04,Ertugliflozina,5,true
A10BX,Otros farmacos hipoglucemiantes excluyendo insulinas,4,true
A10BX01,Goma guar,5,true
A10BX02,Repaglinida,5,true
A10BX03,Nateglinida,5,true
A10BX05,Pramlintida,5,true
A10BX06,Benfluorex,5,true
A10BX08,Mitiglinida,5,true
A10BX16,Tirzepatida,5,true
A10X,OTROS FARMACOS USADOS EN DIABETES,3,true
A10XA,Inhibidores de la aldosa reductasa,4,true
A10XA01,Tolrestat,5,true
A10XX,Otros medicamentos usados en diabetes,4,true
A10XX01,Teplizumab,5,true
A11,VITAMINAS,2,true
A11A,"MULTIVITAMINICOS, COMBINACIONES",3,true
A11AA,Multivitaminicos con minerales,4,true
A11AA01,Multivitaminicos con hierro,5,true
A11AA02,Multivitaminicos con calcio,5,true
A11AA03,"Multivitaminicos con otros minerales, incluyendo combinaciones",5,true
A11AA04,Multivitaminicos y oligoelementos,5,true
A11AB,Otras combinaciones de multivitaminas,4,true
A11B,MULTIVITAMINICOS SOLOS,3,true
A11BA,Multivitaminicos solos,4,true
A11BA91,"Vitaminas A y E, combinaciones con",5,true
A11C,"VITAMINAS A Y D, INCLUYENDO COMBINACIONES DE LAS DOS",3,true
A11CA,Vitamina A sola,4,true
A11CA01,Retinol (vit A),5,true
A11CA02,Betacaroteno,5,true
A11CB,Vitaminas A y D en combinacion,4,true
A11CB91,"Retinol y ergocalciferol, combinaciones con",5,true
A11CC,Vitamina D y analogos,4,true
A11CC01,Ergocalciferol,5,true
A11CC02,Dihidrotaquisterol,5,true
A11CC03,Alfacalcidol,5,true
A11CC04,Calcitriol,5,true
A11CC05,Colecalciferol,5,true
A11CC06,Calcifediol,5,true
A11CC07,Paricalcitol,5,true
A11CC20,Combinaciones,5,true
A11D,"VITAMINA B1, SOLA Y EN COMBINACION CON VITAMINAS B6 Y B12",3,true
A11DA,Vitamina B1 sola,4,true
A11DA01,Tiamina (vit B1),5,true
A11DA02,Sulbutiamina,5,true
A11DA03,Benfotiamina,5,true
A11DB,Vitamina B1 en combinacion con vitamina B6 y/o vitamina B12,4,true
A11DB91,Vitamina B1 en combinacion con vitamina B6 y/o vitamina B12,5,true
A11E,"VITAMINAS DEL COMPLEJO B, INCLUYENDO COMBINACIONES",3,true
A11EA,Vitaminas del complejo B solas,4,true
A11EB,Vitaminas del complejo B con vitamina C,4,true
A11EC,Vitaminas del complejo B con minerales,4,true
A11ED,Vitaminas del complejo B con esteroides anabolicos,4,true
A11EX,"Vitaminas del complejo B, otras combinaciones",4,true
A11G,"ACIDO ASCORBICO (VITAMINA C), INCLUYENDO COMBINACIONES",3,true
A11GA,"Acido ascorbico (vitamina C), monofarmaco",4,true
A11GA01,Acido ascorbico (vit C),5,true
A11GB,"Acido ascorbico (vitamina C), combinaciones",4,true
A11GB01,Acido ascorbico (vit C) y calcio,5,true
A11H,"OTROS PREPARADOS DE VITAMINAS, MONOFARMACOS",3,true
A11HA,"Otros preparados de vitaminas, monofarmacos",4,true
A11HA01,Nicotinamida,5,true
A11HA02,Piridoxina (vit B6),5,true
A11HA03,Tocoferol (vit E),5,true
A11HA04,Riboflavina (vit B2),5,true
A11HA05,Biotina,5,true
A11HA06,"Piridoxal, fosfato de",5,true
A11HA07,Inositol,5,true
A11HA08,Tocofersolan,5,true
A11HA30,Dexpantenol,5,true
A11HA31,Pantotenato de calcio,5,true
A11HA32,Pantetina,5,true
A11HA91,Aminobenzoico acido,5,true
A11HA92,Nadida,5,true
A11HA93,"Piridoxina, piridoxal fosfato y piridoxamina, combinaciones",5,true
A11J,"OTROS PRODUCTOS CON VITAMINAS, COMBINACIONES",3,true
A11JA,Combinaciones de vitaminas,4,true
A11JA91,Complejos polivitaminicos,5,true
A11JB,Vitaminas con minerales,4,true
A11JC,"Vitaminas, otras combinaciones",4,true
A12,SUPLEMENTOS MINERALES,2,true
A12A,CALCIO,3,true
A12AA,Calcio,4,true
A12AA01,Fosfato de calcio,5,true
A12AA02,Glubionato de calcio,5,true
A12AA03,Gluconato de calcio,5,true
A12AA04,Carbonato de calcio,5,true
A12AA05,Lactato de calcio,5,true
A12AA06,Lactato y gluconato de calcio,5,true
A12AA07,Cloruro de calcio,5,true
A12AA08,Glicerofosfato de calcio,5,true
A12AA09,Complejo de citrato de lisina y calcio,5,true
A12AA10,Glucoheptonato de calcio,5,true
A12AA11,Pangamato de calcio,5,true
A12AA12,"Acetato de calcio, anhidro",5,true
A12AA20,Calcio (diferentes sales en combinacion),5,true
A12AA30,Levulinato de calcio,5,true
A12AA91,Calcio pidolato,5,true
A12AA92,Complejo oseina-hidroxiapatita,5,true
A12AX,"Calcio, combinaciones con, vitamina D y/o otros farmacos",4,true
A12AX91,"Calcio fosfato y colecalciferol, combinaciones con",5,true
A12AX92,"Calcio lactato y colecalciferol, combinaciones con",5,true
A12AX93,"Calcio carbonato y colecalciferol, combinaciones con",5,true
A12AX94,"Calcio glucoheptonato y colecalciferol, combinaciones con",5,true
A12AX96,"Calcio pidolato y colecalciferol, combinaciones con",5,true
A12AX97,Otras asociaciones de calcio,5,true
A12B,POTASIO,3,true
A12BA,Potasio,4,true
A12BA01,Cloruro de potasio,5,true
A12BA02,Citrato de potasio,5,true
A12BA03,Bitartrato de potasio,5,true
A12BA04,Bicarbonato de potasio,5,true
A12BA05,Gluconato de potasio,5,true
A12BA30,potasio (combinacion de diferentes sales),5,true
A12BA51,"Potasio, combinaciones",5,true
A12BA91,Potasio gluceptato,5,true
A12BA92,Potasio ascorbato,5,true
A12BA93,Potasio ascorbato-aspartato,5,true
A12C,OTROS SUPLEMENTOS MINERALES,3,true
A12CA,Sodio,4,true
A12CA01,Cloruro de sodio,5,true
A12CA02,Sulfato de sodio,5,true
A12CB,Zinc,4,true
A12CB01,Sulfato de zinc,5,true
A12CB02,Gluconato de zinc,5,true
A12CB03,"Zinc, complejo de proteinas con",5,true
A12CB04,Orotato de zinc,5,true
A12CC,Magnesio,4,true
A12CC01,Cloruro de magnesio,5,true
A12CC02,Sulfato de magnesio,5,true
A12CC03,Gluconato de magnesio,5,true
A12CC04,Citrato de magnesio,5,true
A12CC05,Aspartato de magnesio,5,true
A12CC06,Lactato de magnesio,5,true
A12CC07,Levulinato de magnesio,5,true
A12CC08,Pidolato de magnesio,5,true
A12CC09,Orotato de magnesio,5,true
A12CC10,Oxido de magnesio,5,true
A12CC30,Magnesio (combinacion de diferentes sales),5,true
A12CD,Fluoruro,4,true
A12CD01,Fluoruro de sodio,5,true
A12CD02,Monofluorfosfato de sodio,5,true
A12CD51,"Fluoruro, combinaciones con",5,true
A12CE,Selenio,4,true
A12CE01,Selenato de sodio,5,true
A12CE02,Selenito de sodio,5,true
A12CX,Productos con otros minerales,4,true
A12CX91,Fosforo,5,true
A13,TONICOS,2,true
A13A,TONICOS,3,true
A14,AGENTES ANABOLICOS PARA USO SISTEMICO,2,true
A14A,ESTEROIDES ANABOLICOS,3,true
A14AA,Derivados del androstano,4,true
A14AA01,Androstanolona,5,true
A14AA02,Estanozolol,5,true
A14AA03,Metandienona,5,true
A14AA04,Metenolona,5,true
A14AA05,Oximetolona,5,true
A14AA06,Quinbolona,5,true
A14AA07,Prasterona,5,true
A14AA08,Oxandrolona,5,true
A14AA09,Noretandrolona,5,true
A14AB,Derivados del estreno,4,true
A14AB01,Nandrolona,5,true
A14AB02,Etilestrenol,5,true
A14AB03,"Oxabolona, cipionato de",5,true
A14B,OTROS AGENTES ANABOLICOS,3,true
A15,ESTIMULANTES DEL APETITO,2,true
A15Z,Estimulantes del apetito,3,true
A15ZZ,Estimulantes del apetito,4,true
A15ZZ91,"Ciproheptadina, combinaciones con",5,true
A16,OTROS PRODUCTOS PARA EL TRACTO ALIMENTARIO Y METABOLISMO,2,true
A16A,OTROS PRODUCTOS PARA EL TRACTO ALIMENTARIO Y METABOLISMO,3,true
A16AA,Aminoacidos y derivados,4,true
A16AA01,Levocarnitina,5,true
A16AA02,Ademetionina,5,true
A16AA03,Levoglutamida,5,true
A16AA04,Mercaptamina,5,true
A16AA05,Acido carglumico,5,true
A16AA06,Betaina,5,true
A16AA07,Metreleptina,5,true
A16AB,Enzimas,4,true
A16AB01,Alglucerasa,5,true
A16AB02,Imiglucerasa,5,true
A16AB03,Agalsidasa alfa,5,true
A16AB04,Agalsidasa beta,5,true
A16AB05,Laronidase,5,true
A16AB06,Sacrosidasa,5,true
A16AB07,Alglucosidasa alfa,5,true
A16AB08,Galsulfasa,5,true
A16AB09,Idursulfasa,5,true
A16AB10,Velaglucerasa Alfa,5,true
A16AB11,Taliglucerasa alfa,5,true
A16AB12,Elosulfasa alfa,5,true
A16AB13,Asfotasa alfa,5,true
A16AB14,Sebelipasa alfa,5,true
A16AB15,Velmanasa alfa,5,true
A16AB16,Idursulfasa beta,5,true
A16AB17,Cerliponasa alfa,5,true
A16AB18,Vestronidasa alfa,5,true
A16AB19,Pegvaliasa,5,true
A16AB20,Pegunigalsidasa alfa,5,true
A16AB21,Atidarsagen autotemcel,5,true
A16AB22,Avalglucosidasa alfa,5,true
A16AB23,cipaglucosidasa alfa,5,true
A16AB24,Pegzilarginasa,5,true
A16AB25,Olipudasa alfa,5,true
A16AB26,Eladocagen exuparvovec,5,true
A16AB28,Verenafusp alfa,5,true
A16AB29,Rebisufligen etisparvovec,5,true
A16AX,Productos varios para el tracto alimentario y el metabolismo,4,true
A16AX01,Acido tioctico,5,true
A16AX02,Anetol tritiona,5,true
A16AX03,Fenilbutirato de sodio,5,true
A16AX04,Nitisinona,5,true
A16AX05,Acetato de zinc,5,true
A16AX06,Miglustat,5,true
A16AX07,Sapropterina,5,true
A16AX08,Teduglutida,5,true
A16AX09,"Glicerol, fenilbutirato de",5,true
A16AX10,Eliglustat,5,true
A16AX11,Benzoato de sodio,5,true
A16AX12,Trientina,5,true
A16AX14,Migalastat,5,true
A16AX15,Telotristat,5,true
A16AX16,Givosiran,5,true
A16AX17,Triheptanoina,5,true
A16AX18,LUMASIRAN,5,true
A16AX22,Acido tiomolibdico,5,true
A16AX23,Leriglitazona,5,true
A16AX24,Govorestat,5,true
A16AX25,Nedosiran,5,true
A16AX26,Glepaglutida,5,true
A16AX27,Apraglutida,5,true
A16AX28,Sepiapterina,5,true
A16AX29,Doxecitina y doxribtimina,5,true
A16AX91,Tetrahidrobiopterina,5,true
B,SANGRE Y ORGANOS HEMATOPOYETICOS,1,true
B01,AGENTES ANTITROMBOTICOS,2,true
B01A,AGENTES ANTITROMBOTICOS,3,true
B01AA,Antagonistas de la vitamina K,4,true
B01AA01,Dicumarol,5,true
B01AA02,Fenindiona,5,true
B01AA03,Warfarina,5,true
B01AA04,Fenprocumon,5,true
B01AA07,Acenocumarol,5,true
B01AA08,Biscumacetato de etilo,5,true
B01AA09,Clorindiona,5,true
B01AA10,Difenadiona,5,true
B01AA11,Tioclomarol,5,true
B01AA12,Fluindiona,5,true
B01AB,Grupo de la heparina,4,true
B01AB01,Heparina,5,true
B01AB02,Antitrombina III,5,true
B01AB04,Dalteparina,5,true
B01AB05,Enoxaparina,5,true
B01AB06,Nadroparina,5,true
B01AB07,Parnaparina,5,true
B01AB08,Reviparina,5,true
B01AB09,Danaparoid,5,true
B01AB10,Tinzaparina,5,true
B01AB11,Sulodexida,5,true
B01AB12,Bemiparina,5,true
B01AB13,Certoparina,5,true
B01AB51,"Heparina, combinaciones de",5,true
B01AC,"Inhibidores de la agregacion plaquetaria, heparina excl.",4,true
B01AC01,Ditazol,5,true
B01AC02,Cloricromeno,5,true
B01AC03,Picotamida,5,true
B01AC04,Clopidogrel,5,true
B01AC05,Ticlopidina,5,true
B01AC06,Acido acetilsalicilico,5,true
B01AC07,Dipiridamol,5,true
B01AC08,Carbasalato de calcio,5,true
B01AC09,Epoprostenol,5,true
B01AC10,Indobufen,5,true
B01AC11,Iloprost,5,true
B01AC13,Abciximab,5,true
B01AC14,Anagrelida,5,true
B01AC15,Aloxiprina,5,true
B01AC16,Eptifibatida,5,true
B01AC17,Tirofiban,5,true
B01AC18,Triflusal,5,true
B01AC19,Beraprost,5,true
B01AC21,Treprostinilo,5,true
B01AC22,Prasugrel,5,true
B01AC23,Cilostazol,5,true
B01AC24,Ticagrelor,5,true
B01AC25,CANGRELOR,5,true
B01AC27,Selexipag,5,true
B01AC30,Combinaciones,5,true
B01AC56,Acido acetilsalicilico y esomeprazol,5,true
B01AC91,"Acetilsaliciclico acido y dipiridamol, combinaciones con",5,true
B01AC93,Sulfinpirazona,5,true
B01AD,Enzimas,4,true
B01AD01,Estreptoquinasa,5,true
B01AD02,Alteplasa,5,true
B01AD03,Anistreplasa,5,true
B01AD04,Uroquinasa,5,true
B01AD05,Fibrinolisina,5,true
B01AD06,Brinasa,5,true
B01AD07,Reteplasa,5,true
B01AD08,Saruplasa,5,true
B01AD09,Ancrod,5,true
B01AD10,Drotrecogina alfa (activado),5,true
B01AD11,Tenecteplasa,5,true
B01AD12,Proteina C,5,true
B01AD13,Apadamtasa alfa y cinaxadamtasa alfa,5,true
B01AE,Inhibidores directos de la trombina,4,true
B01AE01,Desirudina,5,true
B01AE02,Lepirudina,5,true
B01AE03,Argatroban,5,true
B01AE04,Melagatran,5,true
B01AE05,Ximelagatran,5,true
B01AE06,Bivalirudina,5,true
B01AE07,Dabigatran etexilato,5,true
B01AF,Inhibidores directos del factor Xa,4,true
B01AF01,B01AF01- Rivaroxaban,5,true
B01AF02,Apixaban,5,true
B01AF03,Edoxaban,5,true
B01AF51,Rivaroxaban y acido acetilsalicilico,5,true
B01AX,Otros agentes antitromboticos,4,true
B01AX01,Defibrotida,5,true
B01AX04,"Dermatan, sulfato de",5,true
B01AX05,Fondaparinux,5,true
B01AX07,Caplacizumab,5,true
B01AX91,Proteina C humana,5,true
B02,ANTIHEMORRAGICOS,2,true
B02A,ANTIFIBRINOLITICOS,3,true
B02AA,Aminoacidos,4,true
B02AA01,Acido aminocaproico,5,true
B02AA02,Acido tranexamico,5,true
B02AA03,Acido aminometilbenzoico,5,true
B02AB,Inhibidores de la proteinasa,4,true
B02AB01,Aprotinina,5,true
B02AB02,Alfa1 antitripsina,5,true
B02AB03,Inhibidor de C1,5,true
B02AB04,Camostat,5,true
B02B,VITAMINA K Y OTROS HEMOSTATICOS,3,true
B02BA,Vitamina K,4,true
B02BA01,Fitomenadiona,5,true
B02BA02,Menadiona,5,true
B02BA52,"Menadiona, combinaciones con",5,true
B02BB01,Fibrinogeno humano,5,true
B02BC,Hemostaticos locales,4,true
B02BC01,Esponja de gelatina reabsorbible,5,true
B02BC02,Celulosa oxidada,5,true
B02BC03,"Acido tetragalacturonico, hidroximetilester",5,true
B02BC05,Adrenalona,5,true
B02BC06,Trombina,5,true
B02BC07,Colageno,5,true
B02BC08,Alginato de calcio,5,true
B02BC09,Epinefrina,5,true
B02BC10,Adhesivos tisulares,5,true
B02BC30,Combinaciones,5,true
B02BD,Factores de la coagulacion sanguinea,4,true
B02BD01,"Factores de la coagulacion IX, II, VII y X en combinacion",5,true
B02BD02,Factor VIII de la coagulacion,5,true
B02BD03,Actividad que sobrepasa el inhibidor del factor VIII,5,true
B02BD04,Factor IX de la coagulacion,5,true
B02BD05,Factor VII de la coagulacion,5,true
B02BD06,Factor Von Willebrand y factor VIII de la coagulacion en combinacion,5,true
B02BD07,Factor XIII de la coagulacion,5,true
B02BD08,Factor VIIa de la coagulacion,5,true
B02BD09,Nonacog alfa,5,true
B02BD10,Factor Von Willebrand,5,true
B02BD11,Catridecacog,5,true
B02BD13,Factor X de la coagulacion,5,true
B02BD14,Susoctocog alfa,5,true
B02BD15,Valoctocogen roxaparvovec,5,true
B02BD16,Etranacogen dezaparvovec,5,true
B02BD17,Fidanacogen elaparvovec,5,true
B02BD18,Arvenacogen sanparvovec,5,true
B02BD30,Trombina,5,true
B02BD91,"Protrombina, complejo de",5,true
B02BD92,"Factor IX, factor  X y protrombina, combinaciones con",5,true
B02BD94,Factor IX + Factor X,5,true
B02BD95,"Factor VII, factor IX, factor  X y protrombina, combinacione",5,true
B02BD96,Factores coagulacion asociados uso topico,5,true
B02BX,Otros hemostaticos sistemicos,4,true
B02BX01,Etamsilato,5,true
B02BX02,Carbazocromo,5,true
B02BX03,Batroxobina,5,true
B02BX05,Eltrombopag,5,true
B02BX06,Emicizumab,5,true
B02BX07,Lusutrombopag,5,true
B02BX08,Avatrombopag,5,true
B02BX09,Fostamatinib,5,true
B02BX10,Concizumab,5,true
B02BX11,Marstacimab,5,true
B02BX12,Fitusiran,5,true
B02BX14,Rilzabrutinib,5,true
B02BX52,"Carbazocromo, combinaciones con",5,true
B03,PREPARADOS ANTIANEMICOS,2,true
B03A,PREPARADOS CON HIERRO,3,true
B03AA,"Hierro bivalente, preparados orales",4,true
B03AA01,Ferroso glicina sulfato,5,true
B03AA02,Ferroso fumarato,5,true
B03AA03,Ferroso gluconato,5,true
B03AA04,Ferroso carbonato,5,true
B03AA05,Ferroso cloruro,5,true
B03AA06,Ferroso succinato,5,true
B03AA07,Ferroso sulfato,5,true
B03AA08,Ferroso tartrato,5,true
B03AA09,Ferroso aspartato,5,true
B03AA10,Ferroso ascorbato,5,true
B03AA11,Ferroso iodo,5,true
B03AA91,Hierro lactato,5,true
B03AA92,Hierro polisacarido,5,true
B03AB,"Hierro trivalente, preparados orales",4,true
B03AB01,Ferrico sodico citrato,5,true
B03AB02,"Hierro sacarado, oxido de",5,true
B03AB03,Feredetato de sodio,5,true
B03AB04,Ferrico hidroxido,5,true
B03AB05,"Oxido ferrico-polimaltosa, complejos de",5,true
B03AB06,Ferrico citrato,5,true
B03AB07,"Condroitin sulfato-hierro, complejo de",5,true
B03AB08,Acetiltransferrina ferrica,5,true
B03AB09,Proteinsuccinilato ferrico,5,true
B03AB10,Maltol ferrico,5,true
B03AB91,Ferritina,5,true
B03AB92,Hierro manitol (Ferrimanitol),5,true
B03AB93,Ferrocolinato,5,true
B03AC,"Hierro, preparados parenterales",4,true
B03AC01,"Oxido ferrico-polimaltosa, complejos de",5,true
B03AC02,"Hierro sacarado, oxido de",5,true
B03AC03,"Hierro-sorbitol-acido citrico, complejo de",5,true
B03AC05,"Hierro sorbitol- acido gluconico , complejo de",5,true
B03AC06,"Oxido ferrico-dextran, complejos de",5,true
B03AC07,"Ferrico sodico gluconato, complejo de",5,true
B03AC91,Complejo hierro dextran,5,true
B03AC92,Hierro carboximaltosa,5,true
B03AC93,Hierro sacarosa,5,true
B03AD,Hierro en combinacion con acido folico,4,true
B03AD01,"Aminoacidos ferrosos, complejo de",5,true
B03AD02,Fumarato ferroso y acido folico,5,true
B03AD03,Sulfato ferroso y acido folico,5,true
B03AD04,Complejos polimaltosados de oxido ferrico y acido folico,5,true
B03AD05,Gluconato ferroso y acido folico,5,true
B03AD91,"Hierro gluceptato y folico acido, combinaciones con",5,true
B03AE,Hierro en otras combinaciones,4,true
B03AE01,"Hierro, vitamina B12 y acido folico",5,true
B03AE02,"Hierro, multivitaminas y acido folico",5,true
B03AE03,Hierro y multivitaminas,5,true
B03AE04,"Hierro, multivitaminas y minerales",5,true
B03AE10,"Combinaciones, varias",5,true
B03B,VITAMINA B12 Y ACIDO FOLICO,3,true
B03BA,Vitamina B12 (cianocobalamina y analogos),4,true
B03BA01,Cianocobalamina,5,true
B03BA02,"Cianocobalamina tanino, complejo de",5,true
B03BA03,Hidroxocobalamina,5,true
B03BA04,Cobamamida,5,true
B03BA05,Mecobalamina,5,true
B03BA51,"Cianocobalamina, combinaciones con",5,true
B03BA53,"Hidroxocobalamina, combinaciones con",5,true
B03BB,Acido folico y derivados,4,true
B03BB01,Acido folico,5,true
B03BB51,"Acido folico, combinaciones con",5,true
B03X,OTROS PREPARADOS ANTIANEMICOS,3,true
B03XA,Otros preparados antianemicos,4,true
B03XA01,Eritropoyetina,5,true
B03XA02,Darbepoetina alfa,5,true
B03XA03,Metoxi propilenglicol epoetina beta,5,true
B03XA05,Roxadustat,5,true
B03XA06,Luspatercept,5,true
B05,SUSTITUTOS DE LA SANGRE Y SOLUCIONES PARA PERFUSION,2,true
B05A,SANGRE Y PRODUCTOS RELACIONADOS,3,true
B05AA,Sustitutos de la sangre y fracciones proteicas del plasma,4,true
B05AA01,Albumina,5,true
B05AA02,Otras fracciones proteicas del plasma,5,true
B05AA03,Sustitutos de la sangre fluorocarbonados,5,true
B05AA05,Dextran,5,true
B05AA06,"Gelatina, agentes con",5,true
B05AA07,Hidroxietil almidon,5,true
B05AA08,Hemoglobina crosfumarilo,5,true
B05AA09,Hemoglobina rafimero,5,true
B05AA10,Hemoglobina glutamero (origen bovino),5,true
B05AA92,"Dextrano y sodio cloruro, combinaciones con",5,true
B05AA93,"Dextrano y glucosa, combinaciones con",5,true
B05AX,Otros productos de origen sanguineo,4,true
B05AX01,Eritrocitos,5,true
B05AX02,Trombocitos,5,true
B05AX03,Plasma sanguineo,5,true
B05AX04,Celulas madre obtenidas de la sangre del cordon umbilical,5,true
B05BA,Soluciones para nutricion parenteral,4,true
B05BA01,Aminoacidos,5,true
B05BA02,Emulsiones grasas,5,true
B05BA03,Carbohidratos,5,true
B05BA04,"Proteinas, hidrolizados de",5,true
B05BA10,Combinaciones,5,true
B05BA91,Suero glucosado,5,true
B05BA92,"Levulosa, solucion parenteral",5,true
B05BB,Soluciones que afectan el balance electrolitico,4,true
B05BB02,Electrolitos con carbohidratos,5,true
B05BB03,Trometamol,5,true
B05BB91,"Sodio cloruro, solucion parenteral",5,true
B05BB92,Suero glucosalino,5,true
B05BC,Soluciones que producen diuresis osmotica,4,true
B05BC01,Manitol,5,true
B05BC02,Urea,5,true
B05C,SOLUCIONES DE IRRIGACION,3,true
B05CA,Agentes antiinfecciosos,4,true
B05CA01,"Cetilpiridinio, cloruro de",5,true
B05CA02,Clorhexidina,5,true
B05CA03,Nitrofural,5,true
B05CA04,Sulfametizol,5,true
B05CA05,Taurolidina,5,true
B05CA06,Acido mandelico,5,true
B05CA07,Noxitiolina,5,true
B05CA08,"Etacridina, lactato de",5,true
B05CA09,Neomicina,5,true
B05CA10,Combinaciones,5,true
B05CB,Soluciones salinas,4,true
B05CB02,Citrato de sodio,5,true
B05CB03,Citrato de magnesio,5,true
B05CB04,Bicarbonato de sodio,5,true
B05CB10,Combinaciones,5,true
B05CX,Otras soluciones para irrigacion,4,true
B05CX01,Glucosa,5,true
B05CX03,Glicina,5,true
B05CX04,Manitol,5,true
B05CX10,Combinaciones,5,true
B05CX91,Agua para irrigacion,5,true
B05D,SOLUCIONES PARA DIALISIS PERITONEAL,3,true
B05DA,Soluciones isotonicas,4,true
B05DA91,"Glucosa con electrolitos, dialisis peritoneal isotonica",5,true
B05DA92,"Icodextrina con electrolitos, dialisis peritoneal isotonica",5,true
B05DB,Soluciones hipertonicas,4,true
B05DB91,"Glucosa con electrolitos, dialisis peritoneal hipertonica",5,true
B05DB92,"Aminoacidos, dialisis peritoneal hipertonica",5,true
B05X,ADITIVOS PARA SOLUCIONES I.V.,3,true
B05XA,Soluciones electroliticas,4,true
B05XA01,Cloruro de potasio,5,true
B05XA02,Bicarbonato de sodio,5,true
B05XA03,Cloruro de sodio,5,true
B05XA04,Cloruro de amonio,5,true
B05XA05,Sulfato de magnesio,5,true
B05XA06,"Fosfato de potasio, incluyendo combinaciones con otras sales de potasio",5,true
B05XA07,Cloruro de calcio,5,true
B05XA08,Acetato de sodio,5,true
B05XA09,Fosfato de sodio,5,true
B05XA10,Fosfato de magnesio,5,true
